,placeId,userId,score
7244,324888,solmarutimsd,5
7245,592658,solmarutimsd,5
7246,1643534,solmarutimsd,3
7247,4095685,solmarutimsd,3
7248,554634,solmarutimsd,5
7249,598499,solmarutimsd,5
7250,3901448,solmarutimsd,4
7251,4094861,solmarutimsd,2
7252,592495,solmarutimsd,5
7253,324891,solmarutimsd,5
7254,592506,solmarutimsd,3
7255,324890,solmarutimsd,5
7256,1758805,solmarutimsd,3
7257,1235392,solmarutimsd,4
7258,554528,solmarutimsd,5
7259,590748,solmarutimsd,4
7260,1957627,solmarutimsd,5
7261,1046419,solmarutimsd,4
7262,609340,solmarutimsd,3
7263,1551271,solmarutimsd,5
7264,4798711,solmarutimsd,4
7265,1552278,solmarutimsd,5
7266,320359,solmarutimsd,5
7267,324887,solmarutimsd,5
7268,554537,solmarutimsd,5
7269,1862191,solmarutimsd,3
7270,2194168,solmarutimsd,5
7271,2194168,some1day,5
7272,8630566,somiG0,4
7273,553546,song_Lee_OHJ897,4
7274,554537,song_Lee_OHJ897,4
7275,1379963,song_Lee_OHJ897,4
7276,1169465,song_Lee_OHJ897,4
7277,325043,song_Lee_OHJ897,4
7278,324888,song_Lee_OHJ897,5
7279,2094166,song_Lee_OHJ897,4
7280,1552278,songeng2,5
7281,1046419,sonia0211,5
7282,2194168,sonia0211,5
7283,324891,sonia0211,4
7284,1169465,sonia0211,5
7285,1235392,soniasunyoungh,5
7286,1643534,sonicbath,4
7287,1169465,soo2016,5
7288,1046419,soobok,4
7289,4438505,soobok,4
7290,7891913,soobok,4
7291,554528,soobok,4
7292,554537,soobok,4
7293,553546,soobok,4
7294,8822284,soobok,4
7295,6847900,soobok,4
7296,10020529,soobok,4
7297,3871936,soobok,4
7298,1379963,soobok,4
7299,4094809,soobok,4
7300,554582,soobok,4
7301,1169465,soobok,4
7302,554533,soobok,4
7303,561808,soobok,4
7304,4798715,soobok,4
7305,554303,soobok,4
7306,8693250,soobok,4
7307,590748,soobok,4
7308,3808315,soobok,4
7309,3805517,soobok,4
7310,4094861,soobok,4
7311,554551,soobok,4
7312,3808305,soobok,4
7313,6671988,soobok,4
7314,1957627,soobok,4
7315,1957629,soobok,4
7316,325043,soobok,4
7317,1958940,soobok,4
7318,592658,soobok,4
7319,324887,soobok,4
7320,324891,soobok,4
7321,1554603,soobok,4
7322,324888,soobok,4
7323,592486,soobok,4
7324,2008729,soobok,4
7325,592490,soobok,4
7326,2194168,soobok,4
7327,324890,soobok,4
7328,2341905,soobok,4
7329,1960138,soobok,4
7330,592506,soobok,4
7331,592508,soobok,4
7332,592495,soobok,4
7333,1046419,soocoto,2
7334,1958940,soocoto,3
7335,10288072,soocoto,4
7336,3822061,soocoto,5
7337,592506,soocoto,4
7338,2194168,soocoto,3
7339,324891,soocoto,4
7340,553546,soocoto,3
7341,609340,soohyuna400,5
7342,2194168,soonpuding,3
7343,553546,sooryun,3
7344,592486,sooryun,4
7345,4798715,sooryun,5
7346,320359,sooryun,5
7347,2194168,soosoosoo,5
7348,609340,soosoosoo,5
7349,1958940,soosoosoo,5
7350,4798715,soosoosoo,5
7351,592506,soosoosoo,5
7352,553546,soosoosoo,5
7353,1046419,soosoosoo,5
7354,324907,soosoosoo,4
7355,4096223,soosoosoo,4
7356,3197992,sooyeonk917,5
7357,1169465,sooyeonk917,5
7358,1957627,sosage0130,5
7359,6671988,sosyc,4
7360,324888,sosyc,5
7361,553546,sosyc,4
7362,1169465,sosyc,5
7363,554537,sotyskf,5
7364,324888,sotyskf,5
7365,553546,sotyskf,1
7366,2194168,sotyskf,2
7367,592506,sotyskf,1
7368,4427534,soul8486,5
7369,554537,soul8486,5
7370,609340,soul8486,5
7371,4412686,soul8486,5
7372,1169465,soul8486,5
7373,1809989,soul8486,5
7374,7717516,soul8486,4
7375,2194168,soul8486,5
7376,4798715,soul8486,5
7377,324951,soul8486,5
7378,592506,soul8486,5
7379,554582,soul8486,5
7380,553246,soul8486,4
7381,324887,soul8486,5
7382,598499,soul8486,5
7383,325043,soul8486,5
7384,324891,soul8486,5
7385,6671988,soul8486,4
7386,3600495,soul8486,5
7387,554551,soul8486,5
7388,7891943,soul8486,5
7389,1643534,soul8486,5
7390,554634,soul8486,5
7391,1960138,soul8486,5
7392,553546,soul8486,4
7393,324888,soul8486,5
7394,590748,soulspace82,5
7395,1169465,soulspace82,5
7396,324888,soulspace82,5
7397,7891934,soundwoo,4
7398,592506,soyeon2016,5
7399,554582,soyeon2016,5
7400,324888,soyeon2016,5
7401,1958940,soyeon2016,5
7402,1046419,soyeon2016,5
7403,4798715,soyeon2016,5
7404,1379963,soyeon2016,5
7405,325043,soyoung j,5
7406,324888,soyoung j,4
7407,6671988,soyoung j,3
7408,2194168,soyoung j,5
7409,592658,spring308,4
7410,324888,spring308,4
7411,1046419,spring308,4
7412,609340,springbreeze030,4
7413,1052311,springbreeze030,5
7414,4798715,springbreeze030,5
7415,324891,springspring404,5
7416,1046419,springspring404,3
7417,554537,springspring404,5
7418,592506,springspring404,3
7419,1643534,springspring404,5
7420,1604009,springspring404,5
7421,1958940,springspring404,5
7422,1379963,springspring404,5
7423,553546,springspring404,4
7424,1552278,springspring404,5
7425,4798711,springspring404,5
7426,2194168,springspring404,5
7427,4798715,springspring404,5
7428,1169465,springspring404,5
7429,592486,springspring404,5
7430,2011401,srwmania,4
7431,325043,srwmania,5
7432,1235392,srwmania,3
7433,592490,srwmania,5
7434,2194168,srwmania,5
7435,9796664,srwmania,4
7436,553546,srwmania,3
7437,1046419,srwmania,5
7438,324888,srwmania,5
7439,6671988,srwmania,5
7440,1643534,ssanggi,4
7441,1958940,ssanggi,5
7442,1831099,ssanggi,3
7443,592495,ssanggi,5
7444,1958940,ssellbea,4
7445,553546,ssellbea,3
7446,324888,ssellbea,5
7447,2194168,ssellbea,5
7448,554528,ssellbea,4
7449,320359,ssellbea,4
7450,324888,sseon84,3
7451,1046419,sseon84,4
7452,592506,sseon84,4
7453,6671988,sseon84,3
7454,2194168,sseongkiki,1
7455,1169465,ssh5252,4
7456,2008729,ssh5252,4
7457,554537,ssh5252,5
7458,592658,ssh5252,5
7459,554528,ssh5252,4
7460,2457547,ssh5252,2
7461,553546,ssh5252,4
7462,1046419,ssh5252,4
7463,554582,ssh5252,5
7464,592506,ssh5252,4
7465,324907,ssh5252,3
7466,1379963,ssh5252,5
7467,324891,ssh5252,5
7468,1831099,ssh5252,5
7469,4798715,ssh5252,5
7470,2194168,ssh5252,4
7471,590748,ssm_00,4
7472,592506,ssm_00,5
7473,324888,ssm_00,5
7474,6847900,ssm_00,5
7475,553546,ssm_00,5
7476,2194168,ssm_00,5
7477,554528,ssm_00,5
7478,1552278,ssm_00,4
7479,1958940,ssugissugi,5
7480,553546,ssugissugi,4
7481,1379963,ssugissugi,5
7482,1169465,ssugissugi,5
7483,1962594,ssuksama,4
7484,324887,ssuksama,4
7485,2293574,ssuksama,5
7486,9736432,ssun882017,2
7487,1604009,ssun882017,5
7488,324888,ss누라ss,4
7489,324891,ss누라ss,4
7490,1958930,stagecraft,5
7491,6656809,starleek,4
7492,1169465,starmelo,4
7493,7891939,starrystarrystella,3
7494,5971975,starrystarrystella,3
7495,6847894,starrystarrystella,5
7496,9796664,starrystarrystella,3
7497,609340,startango,5
7498,561808,startango,5
7499,1552278,staycalm2015,3
7500,592486,staycalm2015,4
7501,592506,staycalm2015,3
7502,6671988,staycalm2015,4
7503,12309166,steg8370,3
7504,8842556,steg8370,4
7505,3600495,strawychocco,1
7506,1169465,strawychocco,2
7507,2194168,sttech,4
7508,324891,stu1621,4
7509,1552278,studude10,5
7510,320359,suabada,4
7511,554537,suabada,4
7512,1169465,suabada,4
7513,554528,sucre0310,5
7514,1169465,suhycnv,4
7515,554528,suhycnv,5
7516,2194168,suhycnv,5
7517,6847900,suinjang,5
7518,8737878,sujin y,5
7519,2571695,sumikei,4
7520,592506,sunahshine,5
7521,324888,sunahshine,5
7522,1552278,sung58,4
7523,324888,sungbuddaface,3
7524,2519674,sungshin248,3
7525,592487,sungshin248,5
7526,6656879,sungshin248,3
7527,3808303,sungshin248,4
7528,3957040,sungshin248,5
7529,324890,sungshin248,4
7530,1440196,sungshin248,5
7531,3805418,sungshin248,4
7532,3808299,sungshin248,5
7533,7892131,sungshin248,4
7534,554537,sungshin248,4
7535,598499,sungshin248,5
7536,2476788,sungshin248,4
7537,3805483,sungshin248,5
7538,7154928,sungshin248,4
7539,4094942,sungshin248,4
7540,2014599,sungshin248,4
7541,8842556,sungsin1980,5
7542,4094861,sungu0921,5
7543,2194168,sunki K,5
7544,324888,sunki K,5
7545,554528,sunki K,5
7546,598499,sunny s,5
7547,2094166,sunny s,5
7548,1440196,sunny s,5
7549,1579821,sunnyje,4
7550,1554603,sunnyje,5
7551,592484,sunnyje,5
7552,1169465,sunnyje,4
7553,592658,sunnyje,5
7554,4095685,sunnyje,3
7555,1552278,sunnyje,4
7556,1046419,sunnyje,5
7557,2194168,sunnyje,4
7558,1766551,sunnyje,5
7559,2293574,sunnyje,4
7560,1957627,sunnyje,5
7561,590748,sunnyje,5
7562,4798715,sunnyje,5
7563,554582,sunnyje,5
7564,553546,sunnyje,3
7565,4094861,sunnyje,5
7566,592506,sunnyje,4
7567,609340,sunnyje,5
7568,554634,sunnyje,5
7569,1604009,sunshine_ppppppp,4
7570,4798715,superdupermoon,5
7571,1379963,superdupermoon,5
7572,324888,superdupermoon,5
7573,12635586,superdupermoon,5
7574,592495,supermin0,4
7575,6671988,supermin0,2
7576,592486,supermin0,3
7577,1169465,supertourist100,4
7578,592506,supertourist100,4
7579,320359,supertourist100,5
7580,3600495,supertourist100,4
7581,2571660,supertourist100,2
7582,554537,supertourist100,3
7583,4798715,supertourist100,4
7584,324888,supertourist100,4
7585,553546,supertourist100,3
7586,325043,suracriativa,5
7587,3957040,surisan820,3
7588,2194168,surisan820,4
7589,6847900,surisan820,4
7590,324888,surisan820,4
7591,10467804,suujy,5
7592,324888,suwoo p,5
7593,1604009,suwoo p,5
7594,6847900,suwoo p,3
7595,553546,sweetchocho,5
7596,324888,sweetchocho,5
7597,9796664,sweetchocho,5
7598,12309166,sweetchocho,5
7599,2008729,sweetchocho,5
7600,4798711,sweetchocho,4
7601,1552278,sweetchocho,5
7602,4798715,sweetmj83,5
7603,3822061,swmmmmm,4
7604,6671988,swmmmmm,4
7605,4438505,swmmmmm,4
7606,553546,swmmmmm,4
7607,1908282,swmmmmm,4
7608,1990451,swmmmmm,4
7609,2194168,swmmmmm,4
7610,6847900,swmmmmm,4
7611,324891,swmmmmm,4
7612,4095685,swmmmmm,4
7613,592506,sy j,3
7614,554537,sy j,4
7615,554582,sy j,3
7616,324891,sy j,3
7617,324907,sy j,3
7618,553546,sy j,3
7619,1046419,sy j,4
7620,3694539,sy j,3
7621,1379963,sy j,4
7622,1169465,sy j,3
7623,1809989,sy j,3
7624,1549822,sy j,3
7625,10183192,sy j,3
7626,8842556,sy j,3
7627,592495,sy j,3
7628,2194168,sy j,3
7629,2194168,syc0115,5
7630,592506,syhyrrr,5
7631,554537,symbol1004,5
7632,2194168,symbol1004,5
7633,325043,symbol1004,5
7634,6680423,sytahk,4
7635,4798711,sytahk,4
7636,6671988,sytahk,5
7637,324907,tabitabiseoul,4
7638,1579821,tabitabiseoul,5
7639,1831099,tae0541,5
7640,592658,taikyungkr,5
7641,2015883,tak824,3
7642,554634,takataka-love,5
7643,1735171,takataka-love,4
7644,2011401,takataka-love,5
7645,3322253,takeodake,4
7646,554303,tangeringe,4
7647,325043,tank54321,4
7648,554582,tank54321,3
7649,8842556,tank54321,5
7650,1046419,tank54321,4
7651,1169465,tank54321,3
7652,320359,tank54321,3
7653,592658,tastebeer,3
7654,1908282,tastebeer,4
7655,1046419,tathto,4
7656,609340,tathto,4
7657,324887,tathto,4
7658,1169465,tathto,5
7659,592506,tathto,4
7660,4798715,tathto,4
7661,554537,tathto,3
7662,1379963,tathto,4
7663,554582,tathto,4
7664,553546,tathto,4
7665,324888,tathto,5
7666,2194168,tathto,4
7667,325043,tathto,4
7668,320359,tathto,5
7669,324907,tathto,4
7670,2194168,teaho K,5
7671,2194168,tebarius,4
7672,1169465,tebarius,4
7673,325043,tebarius,5
7674,1169465,tembourine,4
7675,1643534,tembourine,4
7676,1552278,tembourine,4
7677,1383393,tetsuyuki1213,4
7678,1478599,tetsuyuki1213,5
7679,554303,tetsuyuki1213,3
7680,4235275,tgna1,3
7681,598499,tgna1,5
7682,7891676,tgna1,5
7683,3871936,tgna1,4
7684,2194168,thankyou82,5
7685,324891,thankyou82,4
7686,6378743,the_suit_89,5
7687,1552278,thegench,5
7688,553246,thegench,5
7689,6671988,thegench,5
7690,324888,thewhitesilk,5
7691,592486,thewhitesilk,5
7692,324891,thgus224,5
7693,324891,thinkblue1,3
7694,324887,thomas06091,3
7695,2483947,thomas06091,4
7696,1169465,thomas06091,3
7697,2194168,thomas06091,4
7698,1643534,tiamo00,4
7699,2303919,tianmom,5
7700,554537,tieteam,3
7701,2194168,tieteam,4
7702,1440196,tieteam,3
7703,6671988,tieteam,3
7704,324891,tieteam,1
7705,325043,tieteam,3
7706,4095502,tieteam,4
7707,324888,tieteam,4
7708,1842046,tieteam,2
7709,1169465,tieteam,3
7710,4798715,tieteam,4
7711,3805483,tieteam,4
7712,1379963,timcM89ZJ,5
7713,554537,timeb1977,5
7714,592506,timeb1977,4
7715,1957627,timeb1977,5
7716,553546,tktma3800,5
7717,1169465,tktma3800,5
7718,554528,tkyj,4
7719,2194168,tlrks012,4
7720,3322253,tlrks012,5
7721,553546,tlrks012,3
7722,8842556,tlrks012,5
7723,1379963,togbuss,5
7724,553546,togbuss,5
7725,1046419,togbuss,5
7726,324888,togbuss,5
7727,554528,togbuss,5
7728,320359,togbuss,5
7729,554582,togbuss,5
7730,1958940,togbuss,5
7731,3901448,togbuss,5
7732,553213,togbuss,5
7733,1169465,togbuss,5
7734,324907,tojune66,5
7735,554537,tojune66,5
7736,4096207,tojune66,5
7737,1842046,tomo-c2,3
7738,324891,tomoko0618,2
7739,2457547,tomomy,2
7740,1379963,toni787,4
7741,1169465,toot2120,3
7742,553546,toseonjeong,2
7743,1046419,toseonjeong,4
7744,1604009,toseonjeong,2
7745,592486,toseonjeong,4
7746,553546,toseonjeong,2
7747,553546,toseonjeong,1
7748,1990451,toyotoyo11,4
7749,2476788,toyotoyo11,2
7750,3600495,travelholicc,4
7751,561808,travelloveholic,3
7752,1990451,treeK0,5
7753,4798711,treeK0,5
7754,2194168,treeK0,5
7755,8842556,treeK0,3
7756,554303,treeK0,5
7757,324888,treeK0,5
7758,324907,treefrog_hao,3
7759,553546,treefrog_hao,4
7760,6671988,trigonotis,5
7761,324891,trigonotis,5
7762,1235392,trigonotis,5
7763,2203080,trigonotis,4
7764,592506,trigonotis,5
7765,1169465,trigonotis,5
7766,554582,trigonotis,5
7767,324888,trigonotis,5
7768,4094861,trigonotis,5
7769,324888,trip_ddalky,5
7770,1643534,trip_ddalky,5
7771,3822061,trip_ddalky,3
7772,2194168,tuyosinoie,5
7773,1604009,twinkletwk,4
7774,554528,twinviolet,5
7775,554537,twinviolet,4
7776,3901448,twinviolet,4
7777,324888,twinviolet,5
7778,325043,twinviolet,5
7779,609340,twinviolet,4
7780,592486,twinviolet,4
7781,1958940,tyharu,5
7782,324888,ukeholic,5
7783,632509,uncoeuraweigh,4
7784,592495,uni240box,3
7785,1418675,uni240box,3
7786,1169465,unias2,4
7787,1169465,unias2,4
7788,2194168,unias2,5
7789,3197992,unias2,5
7790,320359,unias2,4
7791,2457547,unias2,5
7792,1958940,unias2,5
7793,2341905,unias2,4
7794,598499,unias2,4
7795,554582,unias2,5
7796,553546,unias2,3
7797,553546,unknownpric,4
7798,7891917,unknownpric,4
7799,592483,usaen87,4
7800,324951,utsumic,4
7801,1758805,utsumic,5
7802,324891,v1234skfo,3
7803,1169465,v63790085,5
7804,554528,vamsally,4
7805,1957485,veggiejeonju,5
7806,324887,verdangel62,5
7807,592486,veritas4652,5
7808,1862191,veritas4652,5
7809,1551271,veritas4652,5
7810,2194168,veritas4652,5
7811,554528,veritas4652,4
7812,1831099,veritas4652,5
7813,1643534,veritas4652,5
7814,554582,vertio,4
7815,8842556,vethoon,4
7816,1643534,vetigirl,5
7817,3322253,viajero_nanasand,3
7818,1842046,viajero_nanasand,3
7819,592487,viajero_nanasand,4
7820,592486,viajero_nanasand,3
7821,592495,victoria1030,4
7822,7028432,villegeMan,5
7823,554528,vip2302,5
7824,1960138,viper-zero,2
7825,554582,viper-zero,3
7826,1046419,vipvip2016,5
7827,553546,vipvip2016,5
7828,1862191,vipvip2016,5
7829,6671988,vipvip2016,5
7830,1958940,vipvip2016,5
7831,2194168,vipvip2016,5
7832,1169465,vipvip2016,5
7833,4798715,vipvip2016,5
7834,592490,virocan,4
7835,1552278,vivl724,4
7836,3805419,vlogg,5
7837,10020530,vlogg,5
7838,1604009,vlogg,3
7839,3805624,vlogg,3
7840,7272329,vlogg,5
7841,3957021,vlogg,5
7842,7353795,vlogg,5
7843,4095561,vlogg,5
7844,1960138,vlogg,5
7845,4798608,vlogg,5
7846,4798698,vlogg,5
7847,592509,vlogg,5
7848,4095581,vlogg,5
7849,3805568,vlogg,5
7850,4095605,vlogg,5
7851,3805418,vlogg,3
7852,4095498,vlogg,2
7853,4438789,vlogg,5
7854,9586394,vlogg,5
7855,4438687,vlogg,3
7856,4096223,vlogg,5
7857,1821360,vlogg,5
7858,1440196,vlogg,5
7859,4097409,vlogg,3
7860,3808299,vlogg,3
7861,4412686,vlogg,5
7862,3531799,vlogg,5
7863,4427534,vlogg,3
7864,3349619,vlogg,5
7865,4427620,vlogg,3
7866,4427650,vlogg,5
7867,4427657,vlogg,5
7868,4427662,vlogg,5
7869,3901265,vlogg,3
7870,598499,vlogg,3
7871,7891924,vlogg,5
7872,3805557,vlogg,5
7873,3805639,vlogg,5
7874,592500,vlogg,5
7875,7353801,vlogg,5
7876,3805545,vlogg,5
7877,3694539,vlogg,5
7878,7892136,vlogg,5
7879,7980918,vlogg,5
7880,8404036,vlogg,5
7881,8076992,vlogg,5
7882,8123881,vlogg,5
7883,1761206,vlogg,5
7884,3805417,vlogg,5
7885,3805479,vlogg,5
7886,6197503,vlogg,5
7887,8121809,vlogg,5
7888,3808303,vlogg,5
7889,2209195,vlogg,5
7890,3805459,vlogg,5
7891,3821647,vlogg,5
7892,3805440,vlogg,5
7893,3805427,vlogg,3
7894,7892121,vlogg,5
7895,8449187,vlogg,3
7896,2519674,vlogg,5
7897,2369065,vlogg,3
7898,9719010,vlogg,5
7899,3957040,vlogg,3
7900,592518,vlogg,5
7901,592502,vlogg,4
7902,7118734,vlogg,5
7903,592492,vlogg,3
7904,4095657,vlogg,5
7905,592504,vlogg,5
7906,7060838,vlogg,5
7907,592450,vlogg,5
7908,2341870,vlogg,5
7909,3805494,vlogg,5
7910,1176552,vlogg,3
7911,592507,vlogg,3
7912,7891991,vlogg,5
7913,4095668,vlogg,5
7914,1862195,vlogg,3
7915,2194168,volsil,4
7916,1046419,vsmaker,4
7917,2194168,vsmaker,3
7918,554582,vstellav,4
7919,324891,vstellav,4
7920,8842556,vstellav,4
7921,554582,vstellav,4
7922,8842556,vstellav,4
7923,554303,vstellav,4
7924,1046419,vstellav,4
7925,1643534,vstellav,4
7926,324888,vstellav,5
7927,8077812,vstellav,5
7928,592658,vstellav,5
7929,320359,vstellav,5
7930,553546,vstellav,2
7931,1552278,vstellav,3
7932,1958940,vstellav,3
7933,7891956,vstellav,4
7934,592506,vstellav,3
7935,2194168,vstellav,5
7936,10183192,vstellav,4
7937,7891943,vstellav,4
7938,1675961,vstellav,5
7939,2008729,vstellav,5
7940,1604009,vstellav,3
7941,1169465,vstellav,3
7942,1554603,vstellav,5
7943,7891676,vstellav,3
7944,592506,vv9864,4
7945,324888,vv9864,5
7946,1046419,vv9864,4
7947,324891,wadding2018,5
7948,1169465,wadding2018,4
7949,325043,walkingfrogs,5
7950,6847900,walkingonthecloud,5
7951,2094166,walkingonthecloud,5
7952,1962594,walkingwanderer206,3
7953,8822309,walkingwanderer206,3
7954,1643534,walkingwanderer206,3
7955,7264107,walkingwanderer206,3
7956,2194168,walkingwanderer206,3
7957,554582,walkingwanderer206,4
7958,3901164,walkingwanderer206,3
7959,3694519,walkwalkgirl,4
7960,4798715,walkwalkgirl,5
7961,4798711,walkwalkgirl,5
7962,2571660,walkwalkgirl,5
7963,3600495,walkwalkgirl,4
7964,4095685,walkwalkgirl,4
7965,592486,wangsipri,5
7966,2194168,wangsipri,5
7967,592506,waytoLiah,5
7968,1046419,waytoLiah,5
7969,590748,waytoLiah,5
7970,1579821,waytoLiah,5
7971,554528,waytoLiah,5
7972,6656809,waytoLiah,5
7973,2194168,waytoLiah,4
7974,592508,weekinhaiti,5
7975,592484,weekinhaiti,5
7976,1046419,weifuchs,3
7977,324891,weifuchs,3
7978,554582,weifuchs,3
7979,592658,weifuchs,5
7980,592486,wesker,4
7981,2194168,whechon,5
7982,1379963,whechon,4
7983,1552278,whechon,3
7984,1046419,whechon,4
7985,554528,whechon,5
7986,592506,whechon,4
7987,592508,whiskers16,4
7988,3808305,whiskers16,3
7989,8693250,whiskers16,3
7990,592483,whiskers16,3
7991,1957629,whiskers16,3
7992,8822284,whiskers16,4
7993,6352852,whiskers16,3
7994,1418675,whiskers16,4
7995,2341905,whiskers16,2
7996,7028432,whiskers16,5
7997,7154750,whiskers16,3
7998,554582,white57a,4
7999,592486,white57a,4
8000,324888,whitelov,5
8001,324891,whitelov,5
8002,2194168,whitelov,4
8003,7154849,whitelov,2
8004,325043,whitelov,5
8005,10020529,whitesh06,4
8006,7892136,whiteteam,4
8007,1235392,windstravel,5
8008,4095685,windstravel,5
8009,2173769,winnieCC,3
8010,4095561,wisehyesung,5
8011,10270564,wisemint,3
8012,1169465,wis지니,5
8013,320359,wis지니,5
8014,1862191,wis지니,5
8015,1604009,wis지니,5
8016,6656879,wis지니,5
8017,554528,wis지니,5
8018,324888,withjames,4
8019,2194168,withjames,2
8020,1169465,withjames,3
8021,1046419,withjames,4
8022,553546,withjames,3
8023,1958940,withvips,5
8024,1169465,withvips,5
8025,324888,withvips,5
8026,554537,withvips,5
8027,592506,wizardjean24,5
8028,2194168,wizardjean24,5
8029,592523,wizardjean24,5
8030,554537,wizardjean24,3
8031,324907,wizardjean24,5
8032,325043,wizardjean24,5
8033,2269012,wizardjean24,4
8034,1958940,wizardjean24,5
8035,324891,wldudwhdk,5
8036,554582,wldus79891,5
8037,1046419,wlrnqhswhdk,3
8038,1169465,wlrnqhswhdk,4
8039,2203080,wlswn,5
8040,325043,wlswn,5
8041,324887,wlswn,5
8042,1046419,wlswn,5
8043,320359,wlswn,5
8044,1831099,wlswn,5
8045,554528,wlswn,5
8046,1643534,wlswn,5
8047,1958940,wlswn,5
8048,1379963,wlswn,5
8049,592486,wlswn,5
8050,4094861,wlswn,5
8051,324888,wlswn,5
8052,592506,wlswn,5
8053,553546,wlswn,5
8054,1169465,wlswn,5
8055,1169465,wonderalice7,5
8056,1046419,wongyunc,5
8057,6671988,wonjo,4
8058,1379963,wonjo,3
8059,592486,wonjo,4
8060,324888,wonjo,4
8061,2194168,wonjo,4
8062,325043,wonjo,4
8063,1958940,wonjo,4
8064,553546,wonjo,3
8065,1379963,wonjo,4
8066,592506,wonjo,4
8067,9755552,wony0426,5
8068,12538661,wony0426,4
8069,1046419,wony0426,5
8070,6352852,wony0426,5
8071,8842556,wony0426,5
8072,592483,wony0426,4
8073,3901164,wony0426,4
8074,609340,woo_anna,5
8075,1440196,woo_anna,5
8076,553546,world2gogo,4
8077,4084386,wusom,4
8078,320359,x3x_luvya,5
8079,324887,x3x_luvya,5
8080,2008729,xiahjin10,5
8081,592658,xiapapa,5
8082,1643534,xururuca319,4
8083,592506,xururuca319,4
8084,320359,xururuca319,4
8085,2173769,xururuca319,4
8086,2194168,xururuca319,4
8087,590748,xururuca319,4
8088,6847900,xururuca319,5
8089,553546,xururuca319,4
8090,324888,xururuca319,4
8091,554582,xururuca319,4
8092,6671988,xururuca319,5
8093,1046419,xururuca319,4
8094,10686449,y0ngkukk,4
8095,10686434,y0ngkukk,4
8096,590748,y0ungmins,4
8097,554537,y0ungmins,3
8098,2173769,yafeelsogooood,5
8099,2194168,yaho35,3
8100,1046419,yaho35,4
8101,592508,yangcho0311,5
8102,2476788,yangcho0311,4
8103,1957627,yangcho0311,4
8104,4798827,yangcho0311,4
8105,1579821,yangcho0311,5
8106,4095657,yangcho0311,4
8107,2008729,yangcho0311,4
8108,1604009,yangcho0311,4
8109,7154750,yangcho0311,4
8110,6378743,yangcho0311,4
8111,1440196,yangcho0311,4
8112,1551271,yangcho0311,5
8113,10020530,yangcho0311,5
8114,8084014,yangcho0311,4
8115,7264192,yangcho0311,4
8116,1379963,yangcho0311,5
8117,4084344,yangcho0311,4
8118,1842046,yangcho0311,5
8119,1046419,yangcho0311,4
8120,554551,yangcho0311,4
8121,609340,yangcho0311,5
8122,1549822,yangcho0311,5
8123,4798711,yangcho0311,5
8124,1958940,yangcho0311,4
8125,8693250,yangcho0311,4
8126,1957629,yangcho0311,4
8127,2194168,yangcho0311,5
8128,8842556,yangcho0311,4
8129,7717373,yangcho0311,5
8130,1735171,yangcho0311,4
8131,554533,yangcho0311,5
8132,554528,yangcho0311,5
8133,1990451,yangcho0311,4
8134,592520,yangcho0311,4
8135,324907,yangcho0311,3
8136,1962594,yangcho0311,4
8137,3901265,yangcho0311,3
8138,592486,yangcho0311,4
8139,324888,yangcho0311,5
8140,553546,yangcho0311,5
8141,592487,yangcho0311,4
8142,2015834,ychun119,4
8143,1972740,ychun119,3
8144,1383393,ychun119,4
8145,2014599,ychun119,4
8146,6656879,ychun119,5
8147,1169465,ydkim33,5
8148,8737878,yeong310,5
8149,2194168,yeonhwal2016,4
8150,324907,yeonhwal2016,4
8151,1169465,yeonhwal2016,4
8152,325043,yeonhwal2016,4
8153,553546,yeonhwal2016,4
8154,2092468,yeonhwal2016,4
8155,592506,yeonhwal2016,4
8156,1046419,yeonhwal2016,4
8157,1440196,yeonhwal2016,4
8158,324888,yeonhwal2016,4
8159,324891,yeonhwal2016,4
8160,592506,yeonsoo k,5
8161,324907,yeonsoo k,4
8162,2457547,yeonsoo k,2
8163,2194168,yeonsoo k,5
8164,2194168,yhj9072,5
8165,553546,yhj9072,4
8166,1169465,yhj9072,4
8167,1046419,yhj9072,5
8168,324888,yhj9072,4
8169,592506,yhj9072,4
8170,1552278,yhj9072,4
8171,1604009,yhj9072,4
8172,6847900,yhj9072,5
8173,1958940,yhj9072,5
8174,1379963,yhj9072,5
8175,554528,yhj9072,4
8176,2194168,yhpark2015,5
8177,7891924,yichul,5
8178,2194168,ym445,5
8179,592490,ym445,3
8180,325043,yoa33,5
8181,2094166,yoa33,5
8182,12034029,yochiy,4
8183,6876616,yochiy,4
8184,324891,yochiy,3
8185,1957629,yod-chan,3
8186,325043,yongjool,5
8187,598499,yongjool,5
8188,1643534,yongjool,5
8189,2194168,yongjool,4
8190,553546,yonhchulc,2
8191,1766551,yoon2jin,4
8192,7891676,yoon2jin,4
8193,1604009,yoon2jin,5
8194,2194168,yoonjung h,5
8195,554528,yoonst,5
8196,592658,yorange,5
8197,561808,yoshi314,4
8198,1761206,yosomebody,4
8199,2015883,yosomebody,3
8200,324891,you tube 민,4
8201,324891,young min J,5
8202,6656879,young92,4
8203,324888,young_s_84,5
8204,592486,youngcheols,4
8205,2194168,youngcheols,4
8206,6671988,youngcheols,4
8207,554528,youngcheols,4
8208,1862191,younggoung,5
8209,324891,younggoung,5
8210,1046419,younggoung,4
8211,4798715,younggoung,5
8212,324888,younggoung,5
