placeId,userId,score
1788891,Carrieringwald,4
6867409,Casper N,5
2179397,Cath B,4
2159977,Catherine K,4
7269014,Catherine W,5
1996081,Cathy_k_777,4
3568790,Cdn_nomad83,4
569419,Celestechong66,4
2159977,Celina J,4
1557869,Chaany K,5
7244241,Chaany K,5
9986158,Chaany K,5
7834720,Chaany K,4
307040,Chaany K,4
555275,Chan Hong P,5
301815,ChanWoo P,5
555275,ChanWooLee1976,5
10514149,Chang Ho S,3
306118,Chang Hun J,5
299154,Chang Hun J,5
754311,Chang Rim H,3
500996,Chang Sik Y,5
7003892,Changhwan S,1
455862,Changhwan S,1
301815,Changkyo L,5
500996,Chania S,5
1557869,Charlie S,5
1557869,Charlie5150,5
299154,Charlie5150,5
307040,Charlish_Charlotte,1
301815,Cheol-min H,5
2641878,Chimmy31,5
2415959,Chinetics,3
611304,Cho J,5
301253,Chocogodiva,5
2151168,ChoeHyeonGue,3
8322447,Choi J,5
650959,Choi Y,3
3477083,Choi Y,4
2508404,ChoiYounKeun,5
301253,Chorong K,5
7834720,Chorong K,5
5460911,Chorong L,5
1903752,Choul O L,5
1987696,Chris H,5
2314103,Chris N,3
1754759,ChrisUKinHanoi,4
306105,Christina J,5
1987696,Christy L,5
7367825,Chrononaut4u,4
500996,Chulhee K,5
306132,Chuljin S,3
8681682,ChulwoongYoo,4
3477158,Chung Ho P,2
2508404,Chutney17,5
306128,Ciaoclara,4
3479249,Cindy_Sineepun,4
1745768,Citachan,4
10692374,Claudia7791,5
6552915,CleanDives,5
306114,Cole C,4
299538,CongCong250,5
8681735,CookyYoon,4
306128,Coolbridge,5
306128,Coreangod,5
3531770,Cosimo H,5
1887763,CranberryJ,4
299536,Crispin M,4
306139,D19D,5
455446,DAVIDDHKIM,4
299537,DAVIDDHKIM,5
3531770,DAYEON2,5
3571251,DBOS55,4
2314103,DCislandhopper,5
2159977,DDD618,1
7244241,DEAR_ELENA,4
3661945,DENXIL,5
3154953,DHKIM7,4
2151168,DOMINICKANG,4
8681735,DONG HYUK K,5
12707649,DONG L,4
3656150,DRHACW,4
456115,DY K,4
7686969,Da Eun R,5
306128,Da-hye L,5
306118,Dae Sung K,5
299154,Dae Sung K,4
11804600,DaeSeong C,5
1465296,Daegyeom K,3
8110867,Daehui L,5
2508404,Dahye1221,3
2508404,Dahye1221,5
2159977,Dahye1221,3
301815,DaineYoon,3
4084323,Daisy Z,5
7244241,Damon L,5
11804600,Dan H,5
1202980,DanceWorld,4
13392050,Daniel K,5
13392050,Daniel Kwang Ku J,5
7834720,Daniel S,3
306114,Daniel S,4
306130,Daniel S,3
299533,Daniel S,3
306139,Daniel S,3
301605,Daniel Y,5
306118,Daniel7377,2
301817,Daniel_THL,4
1887763,Danieltklee,4
5963221,Danny K,2
455446,Danny K,1
12105731,Danny K,2
299533,Danny_S_starrr,5
12221592,Darksy,5
4052408,Darrell G,5
299537,DarrenOk,5
299537,DarrenOk,5
7917969,Dasom S,5
12273316,Dave O,4
9981959,David H,5
754311,David J,2
10380258,David J,4
12856116,DaviidKim,2
9454537,DaviidKim,4
306115,Dayoung P,1
306139,DayoungLee,5
306128,Dear1234567,5
306168,Debbie I,4
500996,Deborah K,5
10380258,Demiankim,5
12101833,Den k,5
306128,Derek617,5
6225109,Derik S,5
306115,Design1005,4
500996,DesignerEllie,4
1557869,Dieter F,5
306130,DiiToT,5
3389245,DinnerClub,5
13819581,Do Hyun K,5
3618306,Doh-Kyun K,3
3477158,Dohoon K,2
309826,Don6638,4
306118,Dona1012,4
306139,Dong Jin K,5
7613319,Dong-Myeong L,5
754311,DongHyun K,5
306128,DongWon2,5
659341,Donghee H,4
3477158,Dongho H,5
9452203,Donghyun K,5
2233911,Donghyun K,5
301815,Dongryoul L,5
306115,Dongwon L,5
4135265,Donna G,4
7613319,DooHwan B,5
306115,Doogangs,5
301817,Doohuk P,5
9986158,Doran P,3
622211,Doubleshot21,5
611304,Doyeon K,5
754311,Dreamrace,4
1745767,Dressofballet,4
301815,E1198ZPjennyl,5
2508404,EC H,5
500996,EC Y,5
2293670,EECCMMRR,2
13819581,EEFFOC,5
3477071,EJ C,4
10081500,ELF_WhoLovesToTravel,1
9986158,EP282,4
4134798,EP282,4
2150692,EP282,3
7054545,EUN JIN S,4
8522945,EarlyBird73,5
307040,Edan N,5
12101833,Eddy K,5
10514149,Edge_kim_v,5
7244241,EdwardK9111,5
301253,Edward_Choi,4
1788891,Eeee84,1
301815,Ehle s,5
306130,Eileen K,5
4071465,Ekdzhd,4
301817,Ekdzhd,4
9981959,Ekdzhd,4
1788891,Elaine W,5
