13172633,Gyeongui Line Book Street,"Seoul 04052,  50-4, Wausan-ro 35-gil, Mapo-gu",attractions
13172639,Asia Park,"Seoul 05572,  44, Olympic-ro, Songpa-gu",attractions
13199013,Ikseon-dong Hanok Street,"37.57343,126.98951",attractions
13222799,Mok Eun Seonsaeng Shrine,"Seoul 03151,  76, Jong-ro 5-gil, Jongno-gu",attractions
13229785,Seoul Comics Road Zaemiro,"Seoul 04629,  Toegye-ro 20-gil, Jung-gu",attractions
13319719,Yeongcheon Market,"Seoul 03734,  704, Seongsan-ro, Seodaemun-gu",attractions
13319724,Mangwon Market,"Seoul 04010,  14, Poeun-ro 8-gil, Mapo-gu",attractions
13412916,Ssentoy Museum & Showroom,"Seoul 04340,  105, Namsangongwon-gil, Yongsan-gu",attractions
13433251,International Seon Center,"37.520996,126.87004",attractions
13436805,Gimpo International Airport Observatory Deck,"Seoul 07505,  78, Haneul-gil, Gangseo-gu",attractions
13553491,Jongno Public Relations Hall,"Seoul 03156,  24-29, Jong-ro 3-gil, Jongno-gu",attractions
13651545,Hyundai Card Music Library,"37.536587,127.00066",attractions
13688351,House of Go Hui-dong,"Seoul 03051,  40 Changdeokgung 5 - gil, Jongno-gu",attractions
13794376,Templestay Information Center,"37.573895,126.98318",attractions
13798962,China Cultural Center,"37.574566,126.97133",attractions
1379963,Bukchon Hanok Village,"37.582767,126.98356",attractions
1383392,The Shilla Duty Free Seoul,"37.557194,127.00736",attractions
1383393,Migliore Dongdaemun Shop,"37.568066,127.008934",attractions
13860017,Yeongchwisa,"37.619324,126.99473",attractions
13954612,Seongnae-dong Octopus Street,"37.537117,127.12619",attractions
13956902,Samo Bawi,"Seoul 03007,  449, Jinheung-ro, Jongno-gu",attractions
13999912,Gangnam Style Horse Dance Stage,"Seoul 06134,  406, Gangnam-daero",attractions
14015599,Pungnaptoseong Fortress,"37.53459,127.1206",attractions
14021823,Waryongmyo Shrine,"37.554836,126.98664",attractions
14064107,Popcond Square,"Seoul 04377,  Hang-dang-dae-ro, 23-gil, 55 Yongsan-gu",attractions
14101026,Jongno Catholic Church,"37.57117,126.996635",attractions
14108530,Youngnak Church,"37.563328,126.98895",attractions
14112185,Shinheung Market,"37.545475,126.98481",attractions
14112773,Moraenae Market,"37.570427,126.91544",attractions
