placeId,userId,score
8937118,676수현김,2
8998654,676수현김,4
2241588,676수현김,5
9025820,676수현김,3
8909413,676수현김,4
8908090,676수현김,1
4078566,676수현김,4
8934839,676수현김,4
3944123,676영민김,1
850368,678855,4
4032124,684현진박,4
9037563,684현진박,5
4078766,684현진박,3
8877141,684현진박,4
7748117,684현진박,4
4032793,684현진박,5
8595284,684현진박,5
8961431,684현진박,4
4070849,684현진박,5
9030346,684현진박,5
4073096,684현진박,5
4033003,684현진박,4
4080274,684현진박,5
7748503,684현진박,5
4075858,684현진박,3
4078041,685수현임,5
7161373,692kerryc,4
802826,692kerryc,4
3457929,698wangj,5
3682403,6maryanng,5
8428577,6maryanng,4
4080428,700보람김,5
9059183,700보람김,3
8979829,700보람김,5
7748523,700보람김,3
8587802,700보람김,2
7748503,700보람김,4
4076293,700보람김,3
8920831,700보람김,5
8944025,700보람김,4
4071040,701irenek,4
8920844,701irenek,5
9017652,70theonly,5
10277871,70theonly,4
2228895,70theonly,5
8135360,70theonly,4
7613338,70theonly,5
3957619,713Bridget,2
1174982,714lucyl,5
1174982,717kimba,4
1196214,717kimba,5
1174982,71lilian,4
1196214,71lilian,4
8906606,720현주이,4
4414170,723serhatt,5
4049731,723serhatt,4
1371510,725Max,3
2330577,725Max,4
1196214,729fair,4
8883445,730kyungheel,4
8991774,730kyungheel,4
4050006,73_ptr,3
10751151,744eunjij,5
802826,74hotspud,4
8953695,754wyw,2
10257443,761bettyl,5
10161542,771eunsunk,5
12661206,772matanr,5
7939969,774nan,4
2476809,776GregC,4
8135264,776montan,5
6611969,77Helen37,4
4414238,77Raine27,3
8927875,791Seoul,3
10308048,791Seoul,3
8988950,791Seoul,3
9026819,791Seoul,4
8957345,791Seoul,4
4080166,791Seoul,4
8929951,791Seoul,4
9017617,791Seoul,4
4029631,791Seoul,4
8878293,791Seoul,4
4032617,791Seoul,4
8940875,791Seoul,3
4029717,791Seoul,4
10536306,791Seoul,3
8913134,791Seoul,3
1978666,794katherineg,4
2476809,794katherineg,4
12493336,797lydiac,5
1089519,7J1AIL,3
2432854,7J1AIL,1
2476809,7J1AIL,5
8917377,7miran7,5
7042212,807하연김,5
1965082,808Surfrider,3
3957610,808chic,2
8989450,808hees,4
8975296,808hees,3
10136205,80lzr,3
12275263,80lzr,3
13084170,80lzr,5
11807511,80lzr,3
12415732,80lzr,4
13292833,80lzr,3
3200324,80lzr,5
14061427,80lzr,5
8986979,80mikik,5
9017589,82simi,4
8929075,82simi,5
8916982,82simi,5
8891385,837재호신,5
12213153,838krisc,5
11906759,841clarinel,5
4105601,8442013,5
4032642,844jaesungc,5
8964157,844jaesungc,5
8937105,844jaesungc,5
4072950,844jaesungc,4
9058346,844jaesungc,4
4075780,8519475,4
4075485,8519475,3
4029329,8519475,4
4050268,8519475,4
4031632,8519475,4
8976150,8519475,4
4073277,856jainc,3
4050169,856jainc,3
4078817,856jainc,4
8322311,868aroundtheworld,4
4030308,869민선김,5
3922616,873chi,4
2173821,877Charles,5
7372732,882kimpee,5
8721087,88sunny88_13,3
7808209,893christelb,5
4826338,898trixiek,5
1550206,8Giac6,5
1196214,8ad_Bra1n,5
1196214,8daysoftravel,4
8135346,900huix,1
3943508,900huix,5
6643598,900ivank,4
3297139,902AWG,3
10103011,902AWG,5
1196214,902AWG,3
1174982,911Steven21,3
7087489,911Steven21_13,3
13198717,911kfirb,5
1933588,911nhutd,1
7118098,916rina,5
1918214,924willemb,5
10103011,928chloel,5
4034045,928chloel,4
9013375,92ymnk,5
8721087,9357MarkY,3
9019586,938yeseulk,3
4070711,939cyl,3
8631472,93chunhuij,5
1371740,942shinichim,5
8135360,944minminc,3
8920925,94juhyuns,4
7939830,94juhyuns,5
4271347,95041Mike,4
8934277,95종국이,5
8135346,963markus,1
7033805,967Marco1234,5
1863015,96chanl,4
9050675,97097320,4
9020705,97097320,4
1933588,973lawrencey,4
3938419,977tang,5
4049723,977tang,4
4076066,977tang,4
9006404,977tang,4
8885899,977tang,5
7042180,97raphaelh,5
13137609,97raphaelh,5
2241601,981taekyungk,5
4030117,988sieunk,5
4075301,988sieunk,4
4075301,988sieunk,4
1371742,995linas,5
7367575,99Martin,5
12261567,A Baihaki T,5
7899589,A Baihaki T,5
4105585,A C,5
4029696,A F,5
1400141,A J,4
4030459,A Lei H,5
1978666,A N,5
4072350,A P,5
2405319,A S,5
2330577,A S,4
7289629,A W,4
5229279,A0708_K0413,5
8587541,A1ch21,3
9051258,A1ch21,4
6494545,A1ch21,4
10676592,A2151GHsamk,4
4826338,A6730YKstuartw,5
5122634,AAinHongKong,5
2173821,ABNick,5
817369,ABebars,2
4030275,ABez1979,3
3922438,AC C,5
1237999,AC416-2015,5
1863000,AC416-2015,4
1777631,AC416-2015,5
3457929,AC416-2015,4
12105800,ADTraveller2015,5
2476809,AFMojo,4
6463317,AFowler08,4
9071146,AH282,4
7748155,AH282,4
4050186,AH282,4
4074895,AH282,4
3944179,AH282,4
4049705,AH282,4
4075011,AH282,3
4049719,AH282,4
4050186,AH282,4
3938995,AH282,4
4076210,AH282,4
4076177,AH282,3
8958260,AH282,5
4049723,AH282,4
4050402,AH282,4
4074066,AH282,4
4032407,AH282,3
4030093,AH282,4
4075782,AH282,3
4076011,AH282,4
8935181,AH282,4
9030808,AH282,4
4029318,AH282,4
4031884,AH282,3
8927769,AH282,4
9024877,AHN按 A,4
9045338,AHN按 A,4
8634394,AHN按 A,4
9052765,AHN按 A,5
4032662,AHN按 A,5
8944205,AHN按 A,3
9029313,AHN按 A,4
8886933,AHN按 A,3
13137425,AHN按 A,4
8946873,AHN按 A,4
9031438,AHN按 A,3
8532503,AIDEN_PARK,4
3901506,AIleen C,2
7132369,AJ I,5
6941978,AJ M,5
12609088,AJ S,5
3957619,AJCG,4
4030472,AJIOOF,2
7918206,AKARRR,4
8135346,AKSalling,5
7118098,AKYaga,5
2170347,AKYaga,5
6400721,ALRUWAILINET,5
6384311,AM C,5
2015786,AM C,5
8135346,AM C,3
1506886,AM C,5
2626435,AMIR_BCN,3
4171151,ANJ002,3
9025782,ANNA J,4
3329965,ANQILA,4
10676592,ANSQ8,5
11807511,ANSQ8,5
4030890,AOE315040,5
1745654,AOHYAHOO,5
810850,APM617,5
3938392,ARMAND294197,4
4075484,ARMAND294197,2
2432854,AS-worldtraveler,5
3462970,AS-worldtraveler,5
2458300,AS-worldtraveler,5
2479028,AS-worldtraveler,5
3572888,AS-worldtraveler,5
2476809,AS-worldtraveler,5
1196214,ASWB64,4
3922438,ATL_766,4
1978666,ATraveller16,5
8759271,AZTraveller100,5
7618296,A_Litle_Bit_OCD,3
1196214,A_M_Nell,5
1978666,A_Trip_L,5
2045921,Aadel B,5
850377,Aadhes,4
3329965,Aadhes,4
4033013,Aadhes,4
4033287,Aadhes,4
4032467,Aadhes,4
4085151,Aadria,5
2230281,Aalghaith,4
1196214,AandS_Norcal,5
7118098,Aarajana S,5
2170347,Aarajana S,5
7899589,Aarij B,4
7149659,Aaron C,4
6732749,Aaron C,5
4049731,Aaron C,3
7738689,Aaron C,5
1857138,Aaron D,5
7618296,Aaron G,4
4031196,Aaron G,4
4073580,Aaron G,2
2487456,Aaron L,5
3682371,Aaron M,4
2476809,Aaron M,5
5927699,Aaron P,4
7618296,AaronB13,5
3682371,AaronB13,4
2330577,AaronB13,5
2170347,Aarti S,5
2170347,Aastha M,5
12123645,Aastha M,5
7118098,Aastha M,5
2487456,Abarros76,4
1978666,Abby K,5
1978666,Abcman76,5
12261567,AbdDizzlee,5
3200324,Abdab37,5
2454732,Abdulaziz H,5
5979663,Abdulla M,1
4795697,Abdullah A,4
1978666,Abdullah A,5
1371510,Abdulrahman546,1
2479028,AbeDuarte,5
4077917,AbeDuarte,5
10136205,AbeDuarte,5
4050375,Abel c,4
4075344,Abel c,4
4072625,Abel c,4
10751158,AbelL_12,5
7118098,Abhay29,4
5972615,Abigail B,5
3472919,Abigail B,4
6384311,Abigail B,5
6643598,Abigail B,4
2330577,Abigail B,5
3329965,Abigail B,4
3682371,Abigail B,4
3627431,Abigail B,5
2476809,Abigail B,5
1196214,Abigail B,5
7086482,Abigail K,5
3329965,Abigail O,5
1978666,Abiiir,5
7118098,Abinashi,5
2170347,Abinashi,5
8936991,Ablabla G,5
2170347,Abra D,5
3957610,Abriella,4
2693506,AbuMetha,4
3457929,Abzollo,3
11704295,Abzollo,5
5972615,Abzollo,5
2487466,Ace66,1
1745654,AceK123,3
4508103,Aceclip,4
1196214,Aching73,2
4030459,Aching73,5
6904237,Achircu,5
14066831,Acineto,4
14066851,Acineto,4
14068411,Acineto,3
14074741,Acineto,4
14089972,Acineto,5
10079161,AcuraMelody,5
1174982,AcuraMelody,4
4049876,Ad H,3
1140453,Ada O,4
12949477,Adalora,5
13975295,Adam E,5
4033967,Adam F,4
2173821,Adam G,5
1978666,Adam H,5
2173821,Adam H,4
10321007,Adam J,3
6497852,Adam K,5
6497852,Adam K,5
4171321,Adam K,5
4032659,Adam L,5
10593620,Adam N,4
1978666,Adam S,5
810850,Adam S,3
2173821,Adam W,4
3457929,AdamEightySeven,5
1174982,AdamEightySeven,5
2045921,AdamantiumWolverine,5
3457929,Adaying,4
1174982,Adcye,5
7211005,Adder100,5
1196214,Addictedtococonuts,1
