10308116,Chungmu Udon Gimbap,"Seoul 04558,  217, Toegye-ro, Jung-gu",restaurants
10308126,Tteokbokki Party,"Seoul 04624,  3, Pildong-ro, Jung-gu",restaurants
10308148,Factory M Toegye,"Seoul 04624,  238, Toegye-ro, Jung-gu",restaurants
10309069,Slice,"37.52535,127.05033",restaurants
10312616,Maimyeon,"Seoul 04391,  111, Bogwang-ro, Yongsan-gu",restaurants
10318499,Kimchi Bus,"37.541233,127.06576",restaurants
10318521,Gomone Tteokbokki,"Seoul 04536,  46, Myeongdong 4-gil, Jung-gu",restaurants
10321007,Soiree,"Seoul 06021,  18-4, Dosan-daero 45-gil, Gangnam-gu",restaurants
10325814,Cheiljemyunso Ssanglim,"Seoul 04560,  330, Dongho-ro, Jung-gu",restaurants
10336494,Aupres French Restaurant,"Seoul 06719,  12 Banpo-daero 4-gil, Seocho-gu",restaurants
10338068,Steampunk,"37.503876,127.02799",restaurants
10341547,Nature Kitchen,"Seoul 04058,  94, Sinchon-ro, Mapo-gu",restaurants
10341667,Nature Kitchen,"Seoul 04536,  25, Myeongdong 4-gil, Jung-gu",restaurants
10341727,Gogagil Gugongtan,"Seoul 04375,  48, Baekbeom-ro 99-gil, Yongsan-gu",restaurants
10341809,Samyeong Gamja,"Seoul 03056,  55, Gyedong-gil, Jongno-gu",restaurants
10342030,MISSTAKEROOM,"37.53395,126.99313",restaurants
10342318,Dduksim Hanu,"37.563274,126.98576",restaurants
10342836,Nature Kitchen,"Seoul 03995,  153, Yanghwa-ro, Mapo-gu,",restaurants
10347259,Barmingo,"Seoul 04400,  8, Itaewon-ro 54-gil, Yongsan-gu",restaurants
10347371,Sambaekjib,"Seoul 04539,  26, Eulji-ro 5-gil, Jung-gu",restaurants
10348077,No.101 Namsan Tonkatsu,"Seoul 06147,  5-3 Eonju-ro 98-gil, Gangnam-gu",restaurants
10354378,Cow Tteokbokki,"Seoul 03765,  88-21, Ewhayeodae-gil, Seodaemun-gu",restaurants
10354382,Mobum Topokki,"Seoul 03787,  46, Yonsei-ro 7-gil, Seodaemun-gu",restaurants
10358582,California Pizza Kitchen Yongsan I-Park Mall,"Seoul 04377,  55, Hangang-daero 23-gil, Yongsan-gu",restaurants
10359032,Soul Truck,"37.539375,126.99152",restaurants
10366173,Sirae Maeul,"Seoul 05612,  64, Songpa-daero 49-gil, Songpa-gu",restaurants
10366193,Amazing Brewing Company,"Seoul 04780,  4, Seongsuil-ro 4-gil, Seongdong-gu",restaurants
10373823,Oola,"Seoul,  마포구 마포대로4다길 31",restaurants
10374103,Sushi Itaewon,"Seoul 04391,  62, Bogwang-ro 59-gil, Yongsan-gu",restaurants
10379930,Adnan Kebab,"Seoul 04529,  57, Toegye-ro, Jung-gu",restaurants
10379952,Podam,"Seoul 03040,  11, Jahamun-ro 9-gil, Jongno-gu",restaurants
10379986,Tubbul Deungsim Geurang Seoul,"Seoul 03159,  33, Jong-ro, Jongno-gu",restaurants
10379991,Nusa,"37.544968,126.92424",restaurants
10380011,Eponine,"Seoul 04148,  152, Baekbeom-ro, Mapo-gu",restaurants
10380057,Smoky Lovers,"Seoul 04400,  53, Itaewon-ro 54-gil, Yongsan-gu",restaurants
10380058,Baekcheolpan Hongdae,"Seoul 04039,  34, Yanghwa-ro 16-gil, Mapo-gu",restaurants
10380118,Concert Lounge,"Seoul 06243,  17, Yeoksam-ro 7-gil, Gangnam-gu",restaurants
10380142,Master Kitchen THE PAN,"Seoul 04345,  16, Noksapyeong-daero 46-gil, Yongsan-gu",restaurants
10380146,Sinjeon Tteokbokki Myeongji University,"Seoul 03675,  18, Myongjidae-gil, Seodaemun-gu",restaurants
10380200,Hanyangmanui Galbi Jjamppong,"Seoul 04555,  19, Chungmu-ro, Jung-gu",restaurants
10380225,Sima Sushi,"Seoul 04539,  26, Eulji-ro 5-gil, Jung-gu",restaurants
10383984,Busan Ajimae Gukbap Pine Avenue,"Seoul 04551,  100, Eulji-ro, Jung-gu",restaurants
10384021,Jiho Hanbang Samgyetang Samseong,"Seoul 06087,  16, Yeongdong-daero 115-gil, Gangnam-gu",restaurants
10386592,BanesCarne SeoRae,"Seoul 06581,  13,Seorae-ro, Banpo-dong, Seocho-gu",restaurants
10386964,Nature Kitchen,"37.51021,127.09743",restaurants
10388017,Bbandak Bbandak,"37.563473,126.985245",restaurants
10388672,Bakssi Mulgo On Jebi,"Seoul 03133,  8-1, Donhwamun-ro 11-gil, Jongno-gu",restaurants
10388678,Le hoi,"Seoul 04539,  26, Eulji-ro 5-gil, Jung-gu",restaurants
10388682,Taiwan Night Market Hongdae,"Seoul 03994,  210, Donggyo-ro, Mapo-gu",restaurants
10393594,Achimgari Kinbot,"Seoul 06048,  9 Eonju-ro 149-gil, Gangnam-gu",restaurants
10399795,Seokgwandong Tteokbokki Jongro,"Seoul 03139,  127, Jong-ro, Jongno-gu",restaurants
10399803,Miss Saigon,"Seoul 03041,  50-19, Jahamun-ro 1-gil, Jongno-gu",restaurants
10403896,De Violet,"Seoul 04377,  55, Hangang-daero 23-gil, Yongsan-gu",restaurants
10403911,Sushi Jo,"Seoul 07938,  101, Sinjeongjungang-ro, Yangcheon-gu",restaurants
10408254,Haemong,"Seoul 07999,  339, Omok-ro, Yangcheon-gu",restaurants
10408277,Kkungkkungi,"Seoul 05017,  117-5, Dongil-ro 22-gil, Gwangjin-gu",restaurants
10408291,The Sichi Pub Garden,"Seoul 05329,  57, Olympic-ro 70-gil, Gangdong-gu",restaurants
10408307,Yukji,"Seoul 04051,  155-1, Eoulmadang-ro, Mapo-gu",restaurants
10408313,Noriteo Hanpanjib,"Seoul 04040,  20-5, Wausan-ro 21-gil, Mapo-gu",restaurants
10408324,Izakaya Shim,"Seoul 05017,  117-7, Dongil-ro 22-gil, Gwangjin-gu",restaurants
10423798,Grandma's Recipe,"Seoul 04768,  15-1, Seoulsup 6-gil, Seongdong-gu",restaurants
10431608,12dal,"37.572975,126.989586",restaurants
10436057,Dancing Squid Country,"Seoul 03189,  52, Samil-daero 17-gil, Jongno-gu",restaurants
10436094,Romantic Chimac,"37.561024,126.85488",restaurants
10440364,Gyeongju Restaurant,"Seoul 04049,  49-7, Wausan-ro 13-gil, Mapo-gu",restaurants
10448121,Shang-hao,"Seoul 05838,  66, Chungmin-ro, Songpa-gu",restaurants
10448247,Chaeru 2001 Outlet Junggye,"Seoul 01783,  46, Dongil-ro 204ga-gil, Nowon-gu",restaurants
10455654,Oskar,"Seoul 06165,  21, Samseong-ro 104-gil, Gangnam-gu",restaurants
10455715,Gusto Taco USAG Yongsan,"37.529884,126.98219",restaurants
10455745,Cafe Briller,"Seoul 04539,  Jiha58, Eulji-ro, Jung-gu",restaurants
10455766,Normal by Ryunique,"37.520817,127.02222",restaurants
10464344,Frank Seoul Dunchon,"Seoul 05405,  12, Yangjae-daero 87-gil, Gangdong-gu",restaurants
10464666,Masizzim Yongsan,"Seoul 04377,  55, Hangang-daero 23-gil, Yongsan-gu",restaurants
10472526,Sausalito Lobster,"37.572224,126.98646",restaurants
10479136,Loco Loco Seafood,"Seoul 06530,  47 Sinbanpo-ro 47-gil, Seocho-gu",restaurants
10483058,L'Empreinte Bistro,"37.56155,126.9241",restaurants
10488371,Konaya,"Seoul 135-732,  521 Tehranno, Gangnam-gu",restaurants
10492604,The JK Kitchen Box Sindorim Techno Mart,"Seoul 08288,  97, Saemal-ro, Guro-gu",restaurants
10492609,OLDCAP,"37.537045,126.98816",restaurants
10500981,Darlem,"Seoul,  24-5, Donggyo-ro 46-gil",restaurants
10501091,Ilyuk,"Seoul 04021,  74, World Cup-ro 5-gil, Mapo-gu",restaurants
10501145,Mess Table,"Seoul 03159,  33, Jong-ro, Jongno-gu",restaurants
10501157,Jiyugaoka 8-chome Geurang Seoul,"Seoul 03159,  33, Jong-ro, Jongno-gu",restaurants
10506740,Loco Loco Seafood,"Seoul,  26-10 Jamwon-dong, Seocho-gu",restaurants
10509789,Unni Sarangbang,"Seoul 03131,  49-9, Samildae-ro 32-gil, Jongro-gu",restaurants
10510550,Cafe Rosso,"37.582863,126.98122",restaurants
10513954,Boozy Cat Pub and Taphouse,"Seoul 06036,  55, Nonhyeon-ro 151-gil, Gangnam-gu",restaurants
10517274,Yesowon,"Seoul 03721,  535, Seongsan-ro, Seodaemun-gu",restaurants
10520656,Kunst Table,"Seoul 04780,  27, Seongsui-ro 7-gil, Seongdong-gu",restaurants
10520669,Nihau,"Seoul 08509,  32-43, Beotkkot-ro 38-gil, Geumcheon-gu",restaurants
10523385,Nice Two Meat U Seoul Cheonho,"Seoul 05328,  13, Cheonho-daero 155-gil, Gangdong-gu",restaurants
10536084,Ashley Nodeul Naru,"37.525715,126.93841",restaurants
10536122,BBQ Chicken Hapjeong Star,"Seoul 04044,  5, Yanghwa-ro 8-gil, Mapo-gu",restaurants
