3370879,Hite Motel,"37.479637,126.9535",hotels
3370998,Blessing In Seoul,"37.58672,127.05214",hotels
3389031,Hotel Tree shade,"37.56537,127.00585",hotels
3389037,Hotel Aventree Jongno,"37.573086,126.98317",hotels
3389245,Seoul 53 Hotel,"37.575,126.98944",hotels
3389289,Pearl Hotel,"37.5746,126.98425",hotels
3433133,Lavinia,"37.57517,126.98939",hotels
3438789,Lodge 82,"37.5145,126.92117",hotels
3438793,Sloth guesthouse,"37.532703,126.99078",hotels
3447139,Hawseongjang,"37.57303,126.98872",hotels
3477036,Myeongdong Town Guesthouse,"37.567192,126.98975",hotels
3477065,Seoul N Hotel Dongdaemun,"37.573444,127.02077",hotels
3477071,N Fourseason,"37.557014,126.97975",hotels
3477077,NJoy Seoul,"37.556686,126.923",hotels
3477083,Hotel Skypark Central Myeongdong,"37.564648,126.98524",hotels
3477095,Motel Yam Sinchon,"37.553425,126.93592",hotels
3477113,Mong Hotel,"37.56884,126.98862",hotels
3477119,Family House Tel,"37.559593,126.92335",hotels
3531768,DSBC,"37.53583,126.90171",hotels
3531770,Yooginong Guesthouse,"37.553043,126.90741",hotels
3540785,B My Guesthouse,"37.558414,126.98383",hotels
3540875,Boa travel house,"37.558994,126.92844",hotels
3568790,Orange Guesthouse,"37.554794,126.91895",hotels
3568795,Chez Nicolas B&amp;B,"37.530853,127.01068",hotels
3568833,May Hotel Dongdaemun,"37.58854,127.05434",hotels
3568904,Kimchi Guesthouse,"37.57641,126.96958",hotels
3568908,Go Woon Dang,"37.578903,126.97275",hotels
3568954,Hotel Time,"37.556946,126.941895",hotels
3568977,Koose Motel,"37.576336,126.98993",hotels
3571239,Greentel,"37.568512,126.9884",hotels
3571244,Just Stay Hotel,"37.566223,127.00497",hotels
3575113,Motel Zero,"37.57456,126.99685",hotels
3575497,We2 Hotel,"37.511177,127.07941",hotels
3575500,Hotel Star,"37.571507,126.99004",hotels
3575561,Hotel Unique by Foret,"37.603733,127.06224",hotels
3575583,Seoul Loft Apartments,"37.576424,126.99727",hotels
3581563,Cozzzy Guesthouse,"37.558395,126.91867",hotels
3581568,The Seoul,"37.560963,126.96817",hotels
3595030,Hotel Yaja Yeongdeungpo,"37.518497,126.9101",hotels
3595039,Apple Backpackers Guesthouse,"37.57354,126.99102",hotels
3595040,Staz Hotel Myeongdong 1,"37.56697,126.9913",hotels
3600472,Ceylon Hotel,"37.514996,127.10835",hotels
3612234,Ritz Hotel,"37.65481,127.05773",hotels
3616687,Leo Haus,"37.561626,127.08222",hotels
3618263,Huga Haus Hostel,"37.591137,127.04187",hotels
3618306,Hotel Manu,"37.557076,126.97487",hotels
3618328,Hill Livingtel Nambu Terminal,"37.48582,127.01343",hotels
3618350,E-Residence,"37.513638,127.02103",hotels
3627578,Hotel M,"37.552914,126.93551",hotels
3627933,Khaosan In Seoul,"37.583504,126.99887",hotels
3630329,BNB Chungdam,"37.521908,127.04357",hotels
3640677,Park Hill Residence,"37.546387,126.95976",hotels
3642712,KpopStay,"37.552692,126.92657",hotels
3642742,Ewha Dh Guesthouse,"37.55444,126.94035",hotels
3653244,Gangnam Guesthouse,"37.505695,127.02521",hotels
3656148,Seochon Guesthouse,"37.579063,126.97066",hotels
3656150,Nine Tree Hotel Myeong-dong,"37.561623,126.98592",hotels
3656188,Mong Motel,"37.639526,127.02658",hotels
3660712,New Myeongdong Guesthouse,"37.558857,126.98364",hotels
3661945,SP@Itaewon Guesthouse,"37.53545,126.99245",hotels
3682077,Gom Hostel Dongdaemun,"37.563065,127.00398",hotels
3687344,The JA in Gangnam,"37.50012,127.02486",hotels
3723552,Sarangbang Motel,"37.548645,126.9695",hotels
3793058,Blu GuestHouse 3,"37.55453,126.91792",hotels
3813530,GV Residence,"37.53466,126.99067",hotels
3813601,JJ Residence,"37.55673,126.97858",hotels
3814459,Guest House Myeongdong 2,"37.560444,126.99076",hotels
3814474,FunFunStay Guesthouse,"37.55594,126.92677",hotels
3814669,Guesthouse The Hill,"37.557713,126.98529",hotels
3814735,Soo Guesthouse,"37.558975,126.98646",hotels
3850464,Issue Seoul guest house,"37.55472,126.91421",hotels
3855729,Yellow Brick Jongno Hostel,"37.574627,126.98959",hotels
3858610,Sopoong Guest House,"37.57903,126.97328",hotels
3950995,Two Star Motel,"37.59118,126.9894",hotels
3951109,TM Motel,null,hotels
3965332,Paras,null,hotels
3974714,Samsung Motel,"37.569096,126.98841",hotels
3976703,Sky Motel,"37.5732,126.989",hotels
3977299,Piano Motel,null,hotels
3979548,Opera Motel,null,hotels
3980745,Theme Motel,null,hotels
4006069,Khaosan Seoul Insadong,"37.569817,126.99127",hotels
4006151,Korstay Sookmyung Women&#39;s Univ.,"37.546104,126.97249",hotels
4006171,Rio House Hongdae,"37.5575,126.92426",hotels
4009695,Crossroad Backpackers,"37.554916,126.9278",hotels
4036576,Mrs. Yoon BnB,"37.53182,126.9721",hotels
4052408,Hanok Guesthouse 201,"37.580437,126.98542",hotels
4054919,Motel Rexville,null,hotels
4055360,Mmmio House,"37.569824,127.00301",hotels
4071465,The Grand Hotel Myeongdong,"37.56171,126.98718",hotels
4071531,Dragon Hill Lodge,"37.53188,126.98128",hotels
4105523,Hostel Tommy,"37.574432,126.99111",hotels
4134726,Ibis Ambassador Seoul Insadong,"37.57437,126.98944",hotels
4134729,Lookhome Myeongdong,"37.55833,126.98578",hotels
4134785,SS Guest House Seoul Station,"37.551495,126.96891",hotels
4134800,Hotel The Designers Hongdae,"37.551956,126.91764",hotels
4134801,Vision Guesthouse,"37.509136,127.08513",hotels
4134889,Motel Yam Jongno,"37.572598,127.00421",hotels
4134983,Diva Hotel,"37.567993,127.06934",hotels
4134992,Roo Roo Residence,"37.556496,126.99316",hotels
