class,placeId,score,name_kor,name_eng,location,결과,지번,x,y
restaurants,7748006,3,봉추찜닭,Bongchu Jjimdak,서울 종로구 성균관로6길 32,정좌표,,126.997596,37.585665
restaurants,7748007,4.5,봉우화로,Bonguhwaro,서울 강남구 봉은사로18길 76,정좌표,,127.0274,37.501793
restaurants,7748014,2,부흥동태,Buheung Dongtae,서울 영등포구 국제금융로8길 34,정좌표,,126.927237,37.520235
restaurants,7748016,4.142857143,버거프로젝트,Burger Project,서울 강남구 테헤란로 517,정좌표,,127.059751,37.508614
restaurants,7748019,4.333333333,부산식당,Busan Sikdang,서울 종로구 인사동11길 12,정좌표,,126.983965,37.57388
restaurants,7748021,5,카페C,C4 Cake Factory,서울 용산구 이촌로89길 50,정좌표,,126.981252,37.519524
restaurants,7748029,3,카페드마린,Cafe de Marin,서울 중구 남대문로 125,정좌표,,126.982297,37.568378
restaurants,7748031,4.25,카페프레스카,Cafe Fresca,서울 강남구 논현로28길 29,정좌표,,127.044423,37.483902
restaurants,7748034,4,카페라리,Cafe LaLee,서울 강남구 언주로172길 29,정좌표,,127.036309,37.527528
restaurants,7748036,5,카페포토,Cafe Photo,서울 영등포구 여의공원로 101,정좌표,,126.92489,37.529269
restaurants,7748038,3.2,카페먼데이투선데이,Cafe Monday to Sunday,서울 강남구 도산대로67길 13-3,정좌표,,127.044128,37.524789
restaurants,7748039,3.5,사마리칸트,Camapkahd,서울 중구 마른내로 159-10,정좌표,,127.00592,37.565047
restaurants,7748040,4.083333333,세시셀라 도산공원,Ceci Cela Seorae Maeul,서울 서초구 동광로 89,정좌표,,126.992042,37.493657
restaurants,7748045,3.882352941,차돌집,Chadol House,서울 용산구 녹사평대로40길 25,정좌표,,126.987447,37.534904
restaurants,7748047,2,차이린,Chai Lyn,서울 강남구 삼성로112길 10,정좌표,,127.053295,37.514645
restaurants,7748050,4.428571429,차우기,Chaugi,서울 종로구 율곡로6길 31,정좌표,,126.989418,37.57581
restaurants,7748051,2.333333333,샤테뉴,Chataigne,서울 종로구 삼청로5길 19,정좌표,,126.980687,37.582691
restaurants,7748053,4.333333333,참부자설렁탕,Chambuja Seolleongtang,서울 강남구 삼성로 436,정좌표,,127.057591,37.505867
restaurants,7748054,5,쉐플로,Chez Flo,서울 강남구 논현로36길 29,정좌표,,127.044191,37.485206
restaurants,7748061,4,천진포자,Cheonjin Poja,서울 종로구 율곡로3길 79,정좌표,,126.982014,37.579161
restaurants,7748070,5,천하,Cheonha,서울 마포구 와우산로14길 4,정좌표,,126.923358,37.55006
restaurants,7748074,4.333333333,친친,Chin Chin,서울 마포구 와우산로 103,정좌표,,126.925008,37.553364
restaurants,7748075,4,최수사,Choesusa,서울 강남구 논현로 429,정좌표,,127.037398,37.499118
restaurants,7748083,4,취천루,Chwicheollu,서울 중구 명동길 7,정좌표,,126.982654,37.563768
restaurants,7748086,4.184210526,코코이찌방야 강남점,Coco Ichibanya Gangnam,서울 강남구 강남대로102길 14,정좌표,,127.026991,37.501907
restaurants,7748091,5,코너키친,Corner Kitchen,서울 강남구 압구정로42길 36,정좌표,,127.034534,37.526558
restaurants,7748094,4.25,따뚱,Daedong,서울 서초구 강남대로107길 6,정좌표,,127.01803,37.518556
restaurants,7748098,3.5,다라케,Darake,서울 강남구 압구정로46길 5-6,정좌표,,127.037208,37.527986
restaurants,7748103,3,다스티,D'asti,서울 강남구 압구정로4길 13-9,정좌표,,127.020879,37.522202
restaurants,7748108,4.5,도향촌,Dohyangchon,서울 중구 명동2길 26,정좌표,,126.98246,37.562217
restaurants,7748111,5,동경전통육개장,Donggyeong Jeontong Yukgaejang,서울 강남구 테헤란로7길 22,정좌표,,127.030763,37.500586
restaurants,7748112,4.454545455,돈수백,Donsoobaek,서울 마포구 홍익로6길 56,정좌표,,126.924501,37.55636
restaurants,7748115,4.4,두오모북스앤쿡스,Duomo Books & Cooks,서울 종로구 자하문로16길 5,정좌표,,126.971541,37.581665
restaurants,7748116,4.5,돈화문칼국수,Donhwamun Kalguksu,서울 종로구 돈화문로 60,정좌표,,126.991358,37.573871
restaurants,7748117,4.5,두레국수,Dure Guksu,서울 강남구 도산대로37길 28,정좌표,,127.031538,37.522848
restaurants,7748119,4.666666667,이트리,Eatry,서울 강남구 압구정로12길 32-6,정좌표,,127.022274,37.521898
restaurants,7748121,3,핀,Finn,서울 서대문구 연대동문길 29,정좌표,,126.943838,37.563923
restaurants,7748125,4.64,은주정,Eunjujeong,서울 중구 창경궁로8길 32,정좌표,,126.999748,37.568681
restaurants,7748126,4.5,가회헌,Gahoeheon,서울 종로구 북촌로5길 14,정좌표,,126.984115,37.579504
restaurants,7748128,4,갯마을 방배점,Gaenmaeul Seoraemaeul,서울 서초구 동광로 84,정좌표,,126.991675,37.493159
restaurants,7748129,5,커피지인,Gabaejiin Dosangongwon,서울 강남구 도산대로45길 14,정좌표,,127.035753,37.523225
restaurants,7748130,4,가화당,Gahwadang,서울 종로구 삼청로4길 16-1,정좌표,,126.982063,37.582207
restaurants,7748131,3.5,갈비명가 이상과누룽지백숙 돈암본관,Galbi Myeongga Yisanggwa Nurungji Baeksuk Donam,서울 성북구 정릉로 364,정좌표,,127.023635,37.601471
restaurants,7748132,4,강릉옛날집,Gangneung Yennaljip,서울 강남구 언주로 855,정좌표,,127.033082,37.526808
restaurants,7748133,4,강남따로국밥,Gangnam Ttaro Gukbap,서울 서초구 강남대로99길 9,정좌표,,127.018991,37.515194
restaurants,7748136,4,가나안슈퍼식당,Ganaan Super Sikdang,서울 강남구 삼성로 520,정좌표,,127.055926,37.50871
restaurants,7748139,4.289473684,겐로쿠우동,Genroku Udong,서울 마포구 와우산로13길 49-10,정좌표,,126.921098,37.548237
restaurants,7748142,4,금산참복,Geumsan Chambok,서울 영등포구 국회대로 750,정좌표,,126.91643,37.528273
restaurants,7748144,4.333333333,복이오 압구정점,Bogio Apgujeong,서울 강남구 언주로 821,정좌표,,127.032785,37.523543
restaurants,7748145,3.6,금성스테이크,Geumseong Steak,서울 강남구 압구정로46길 5-14,정좌표,,127.037888,37.527892
restaurants,7748149,5,고바우,Gobau,서울 종로구 종로3길 24-9,정좌표,,126.979763,37.571528
restaurants,7748152,4.6,골든버거리퍼블릭,Golden Burger Republic,서울 강남구 언주로164길 32,정좌표,,127.036132,37.525409
restaurants,7748154,5,골드피쉬,Gold Fish,서울 강남구 도산대로11길 44,정좌표,,127.022419,37.52034
restaurants,7748155,3.4,골동면,Goldongmyeon,서울 종로구 대학로12길 31,정좌표,,127.003601,37.582751
restaurants,7748161,4,고상,Gosang,서울 중구 을지로5길 26,정좌표,,126.985231,37.567376
restaurants,7748162,3.666666667,구르메에오,Gourmet EO,서울 강남구 도산대로75길 14-1,정좌표,,127.046077,37.52539
restaurants,7748166,4.076923077,국화정원,Gukhwa Jeongwon,서울 성북구 성북로 154,정좌표,,126.992664,37.594552
restaurants,7748168,4,구운몽,Guunmong,서울 강남구 선릉로90길 56,정좌표,,127.053846,37.505044
restaurants,7748170,4,군산횟집,Gunsan Hoetjip,서울 강남구 영동대로 341,정좌표,,127.064739,37.504924
restaurants,7748175,3.888888889,함박식당,Hambak Sikdang,서울 마포구 독막로9길 6,정좌표,,126.919633,37.548575
restaurants,7748178,4,하코야,Hakoya,서울 강남구 논현로72길 16,정좌표,,127.040891,37.495668
restaurants,7748179,4,한촌 역삼스타점,Hanchon Yeoksam Star,서울 강남구 논현로85길 23,정좌표,,127.036113,37.498792
restaurants,7748180,3.909090909,하나,Hana,서울 서대문구 연세로4길 61,정좌표,,126.939534,37.558568
restaurants,7748181,3.5,한방삼계탕,Hanbang Samgyetang,서울 송파구 백제고분로 460,정좌표,,127.113319,37.51148
restaurants,7748182,4,함평면옥,Hampyeong Myeonok,서울 서대문구 성산로 533,정좌표,,126.944548,37.564145
restaurants,7748183,4,한국회관,Hanguk Hoegwan,서울 중구 을지로3길 30-5,정좌표,,126.981774,37.56768
restaurants,7748184,4.5,한과채,Han Gwa Chae,서울 종로구 인사동10길 13,정좌표,,126.985702,37.574354
restaurants,7748185,5,한국본갈비,Hanguk Bongalbi,서울 강남구 강남대로 494,정좌표,,127.024105,37.506406
restaurants,7748187,4.052631579,한남북엇국,Hannam Bugeotguk,서울 용산구 독서당로 65-7,정좌표,,127.008064,37.533971
restaurants,7748188,4,한양원,Hannyangwon,서울 영등포구 여의대방로65길 6,정좌표,,126.930532,37.519193
restaurants,7748189,3.6,한성문고,Hanseong Mungo,서울 마포구 양화로6길 19,정좌표,,126.915278,37.549256
restaurants,7748190,5,한우집위,Hanujib Wi,서울 영등포구 국제금융로 86,정좌표,,126.931785,37.520222
restaurants,7748194,4,한우리 소공점,Hanwoori Sogong,서울 중구 남대문로 81,정좌표,,126.981317,37.564685
restaurants,7748195,4,하누소 인사점,Hanuso Insadong,서울 종로구 인사동4길 18,정좌표,,126.987339,37.573017
restaurants,7748198,5,흑산도,Heuksando,서울 중구 명동8길 11-6,정좌표,,126.984971,37.563157
restaurants,7748200,3.333333333,국화,Gukwa,서울 용산구 이촌로 276-1,정좌표,,126.977385,37.518589
restaurants,7748202,5,이스뜨와르당쥬,Histoire D'ange,서울 마포구 양화로11길 46,정좌표,,126.914271,37.552374
restaurants,7748204,5,홈수키,Home Suki,서울 송파구 위례성대로 134,정좌표,,127.126241,37.512044
restaurants,7748205,4.8,오뗄두스,Hotel Douce,서울 서초구 서래로10길 9,정좌표,,126.998862,37.499509
restaurants,7748209,4,호텔프리마 풍류관,Hotel Prima Pungryugwan,서울 강남구 도산대로 536,정좌표,,127.052245,37.524314
restaurants,7748210,3.571428571,희정식당,Huijeong Sikdang,서울 영등포구 여의나루로 117,정좌표,,126.931043,37.526234
restaurants,7748213,4,황톳길,Hwangtotgil,서울 마포구 마포대로11길 15-7,정좌표,,126.953188,37.548562
restaurants,7748215,5,황태본가,Hwangtae Bonga,서울 영등포구 국제금융로2길 32,정좌표,,126.924119,37.523883
restaurants,7748217,4,황우양곱창,Hwangu Yanggopchang,서울 강남구 언주로98길 8,정좌표,,127.042367,37.504988
restaurants,7748223,3.888888889,형제갈비,Hyeongje Galbi,서울 서대문구 연세로 24,정좌표,,126.937112,37.557771
restaurants,7748226,5,일상,Ilsang,서울 성북구 성북로 106,정좌표,,126.997202,37.593095
restaurants,7748232,3.5,이태원숯불구이,Itaewon Sutbulgui,서울 용산구 회나무로13길 12,정좌표,,126.989643,37.539869
restaurants,7748233,4,제이스키친,J's Kitchen,서울 성북구 성북로31길 85-5,정좌표,,126.988589,37.594454
restaurants,7748240,4.666666667,야무나,Jamuna,서울 종로구 종로 321-2,정좌표,,127.01336,37.57257
restaurants,7748244,4.5,장원집,Jangwonjip,서울 종로구 종로 19,정좌표,,126.979829,37.570844
restaurants,7748245,4,JC버거,JC Burger,서울 용산구 보광로59길 10,정좌표,,126.99349,37.534046
restaurants,7748246,4.333333333,장원북어국,Jangwon Bugeoguk,서울 영등포구 국제금융로8길 11,정좌표,,126.929781,37.521105
restaurants,7748248,5,적선동술집,Jeokseondong Suljip,서울 종로구 자하문로2길 14,정좌표,,126.973401,37.576474
restaurants,7748251,3.5,진도집,Jindojip,서울 중구 남대문시장10길 14,정좌표,,126.979796,37.560004
restaurants,7748252,5,진어,Jineo,서울 마포구 연남로3길 34,정좌표,,126.920748,37.560741
restaurants,7748253,4,전주설렁탕,Jeonju Seolleongtang,서울 송파구 백제고분로7길 33,정좌표,,127.082615,37.510939
restaurants,7748255,4.166666667,진진만두,Jinjin Mandu,서울 영등포구 국제금융로8길 34,정좌표,,126.927237,37.520235
restaurants,7748257,4,지유가오카핫초메,Jiyugaoka Hatchome,서울 강남구 압구정로79길 38,정좌표,,127.050242,37.525244
restaurants,7748261,4.166666667,주신정,Jusinjeong,서울 영등포구 국제금융로8길 11,정좌표,,126.929781,37.521105
restaurants,7748263,5,중국,Jungguk,서울 종로구 자하문로33길 2,정좌표,,126.969725,37.586137
restaurants,7748268,4.75,감싸롱,Kamsalon,서울 서대문구 연세로4길 57,정좌표,,126.939421,37.558504
restaurants,7748270,4,키사라,Kisara,서울 강남구 강남대로 382,정좌표,,127.028615,37.497054
restaurants,7748276,4,이노시시,Inosisi,서울 마포구 성미산로 197,정좌표,,126.926981,37.56259
restaurants,7748277,4.5,크롬바커,Krombacher,서울 강남구 강남대로 338,정좌표,,127.030426,37.493402
restaurants,7748282,4.222222222,라보카,La Bocca,서울 용산구 이태원로 203,정좌표,,126.996568,37.534811
restaurants,7748283,5,라칸티나,La Cantina Italian Restaurant,서울 중구 을지로 19,정좌표,,126.979959,37.566304
restaurants,7748287,4,라룬비올렛,La Lune Violette,서울 마포구 월드컵북로4길 13,정좌표,,126.920472,37.557134
restaurants,7748288,4.25,라그릴리아 양재점,La Grillia Yangjae,서울 서초구 남부순환로 2620,정좌표,,127.037282,37.484384
restaurants,7748289,3,라빠에야,La Paella,서울 마포구 와우산로23길 47,정좌표,,126.923469,37.554918
restaurants,7748296,3,르쁘띠프린스,Le Petit Prince,서울 종로구 삼청로 124-1,정좌표,,126.981824,37.586476
restaurants,7748309,4,매봉집,Maebongjip,서울 송파구 백제고분로41길 41,정좌표,,127.105633,37.509061
restaurants,7748311,4.25,막걸리싸롱,Makgeolli Salon,서울 마포구 와우산로21길 12-6,정좌표,,126.923116,37.552734
restaurants,7748317,4.5,마미청국장,Mami Cheonggukjang,서울 종로구 동숭4나길 2,정좌표,,127.004219,37.583153
restaurants,7748321,3.75,만수의정원,Mansuui Jeongwon,서울 종로구 북촌로5가길 35-2,정좌표,,126.981377,37.581066
restaurants,7748323,3,마포나룻터,Mapo Narutteo,서울 마포구 마포대로1길 16,정좌표,,126.943127,37.539724
restaurants,7748325,5,지리산아침,Jirisanachim,서울 서초구 방배로 88,정좌표,,126.997383,37.482359
restaurants,7748330,4.142857143,미엘,Miel,서울 강남구 도산대로67길 13-12,정좌표,,127.043635,37.525254
restaurants,7748334,4.5,미락복집,Mirakbokjip,서울 강서구 공항대로 519,정좌표,,126.864122,37.551767
restaurants,7748335,5,목포자매집,Mokpo Jamaejip,서울 강남구 언주로115길 14,정좌표,,127.035424,37.510166
restaurants,7748338,3.8,만복림,Manbongnim,서울 중구 후암로 98,정좌표,,126.974853,37.553969
restaurants,7748340,4.285714286,MK2,MK2,서울 종로구 자하문로10길 17,정좌표,,126.972499,37.57952
restaurants,7748345,3.6,모녀김밥,Mother and Daughter's Gimbap,서울 종로구 창경궁로 88,정좌표,,126.999874,37.570267
restaurants,7748350,3.583333333,문타로,Muntaro,서울 용산구 이태원로 230-1,정좌표,,126.999342,37.535528
restaurants,7748352,4,무라타,Murata,서울 강남구 도산대로 318,정좌표,,127.036313,37.52195
restaurants,7748354,3,명동보리밥,Myeongdong Boribap,서울 은평구 연서로 252,정좌표,,126.92306,37.619464
restaurants,7748356,4.666666667,명동어머니집,Myeongdong Eomeonijip,서울 중구 명동8길 11-6,정좌표,,126.984971,37.563157
restaurants,7748360,5,명동곰돌이,Myeongdong Gomdori,서울 서초구 서초대로55길 11,정좌표,,127.015368,37.495638
restaurants,7748363,5,내고향식당,Naegohyang Sikdang,서울 중구 남대문시장길 18-3,정좌표,,126.977013,37.559926
restaurants,7748364,4.285714286,낙원,Nakwon,서울 강서구 방화대로 94,정좌표,,126.818783,37.547573
restaurants,7748371,4.285714286,남산참숯불갈비,Namsan Chamsutbul Galbi,서울 중구 소파로 83,정좌표,,126.983985,37.556607
restaurants,7748373,4,남도식당,Namdo Sikdang,서울 중구 정동길 39,정좌표,,126.972493,37.565942
restaurants,7748379,4.428571429,나폴레옹,Napoleon,서울 성북구 성북로 7,정좌표,,127.005048,37.5889
restaurants,7748381,4,노랑저고리 강남점,Norangjugory,서울 서초구 서초대로73길 9,정좌표,,127.025217,37.498315
restaurants,7748383,3.615384615,나리의집,Nari's House,서울 용산구 이태원로 245,정좌표,,127.000116,37.536904
restaurants,7748385,4,논현육개장,Nonhyeonn Yukgaejang,서울 강남구 강남대로128길 27,정좌표,,127.024335,37.510436
restaurants,7748388,4.166666667,노리타가든,Norita Garden,서울 서초구 서초대로73길 12,정좌표,,127.025745,37.498562
restaurants,7748389,3.75,악토버,October,서울 마포구 양화로6길 67,정좌표,,126.917991,37.548705
restaurants,7748393,4.2,외고집설렁탕,Oegojip Seolleongtang,서울 강남구 선릉로64길 15,정좌표,,127.053437,37.49804
restaurants,7748398,4.166666667,오헤야,Oheya,서울 강남구 압구정로4길 13-3,정좌표,,127.020452,37.521964
restaurants,7748400,4,옥토버페스트,Oktober Fest,서울 서초구 서초대로73길 12,정좌표,,127.025745,37.498562
restaurants,7748403,5,오븐과주전자,Ovengwa Jujeonja,서울 마포구 동교로12길 36,정좌표,,126.912613,37.552728
restaurants,7748407,3.5,빌라 오띠모,Ottimo,서울 서초구 서래로3길 17-13,정좌표,,126.997206,37.496477
restaurants,7748408,4.653846154,오월의종,Oworui Jong,서울 용산구 이태원로 229,정좌표,,126.999078,37.535823
restaurants,7748410,3,오자와,Ozawa,서울 마포구 독막로3길 21,정좌표,,126.916816,37.549342
restaurants,7748412,3.666666667,뺑드파파,Pain de Papa,서울 강남구 논현로175길 78,정좌표,,127.02268,37.523712
restaurants,7748414,3,오즈의키친,Oz's Kitchen,서울 종로구 삼청로 133,정좌표,,126.981551,37.587357
restaurants,7748415,4.090909091,페이야드,Payard,서울 중구 소공로 63,정좌표,,126.98113,37.560935
restaurants,7748418,4.5,패기파이,Peggy Pie,서울 서대문구 이화여대8길 2,정좌표,,126.945927,37.558652
restaurants,7748423,4.083333333,퍼블리크,Publique,서울 마포구 독막로15길 19,정좌표,,126.921941,37.548651
restaurants,7748428,4,피양할머니,Piyang Halmeoni,서울 강남구 도곡로7길 17,정좌표,,127.034315,37.491758
restaurants,7748431,3.5,풀향기손칼국수,Pulhyanggi Sonkalguksu,서울 영등포구 여의나루로 42,정좌표,,126.924957,37.521476
restaurants,7748433,4,로마네꽁띠,Romanee Conti,서울 종로구 북촌로1길 30-20,정좌표,,126.984307,37.577893
restaurants,7748435,4,라바트,Rabat,서울 강남구 테헤란로 101,정좌표,,127.028029,37.498599
restaurants,7748437,5,레트로오븐,Retrooven,서울 강남구 선릉로121길 15,정좌표,,127.041,37.51369
restaurants,7748438,4,리밍,Riming,서울 강남구 삼성로100길 23-13,정좌표,,127.056804,37.510871
restaurants,7748443,2,삼성원조양곱창,Samseong Wonjo Yanggopchang,서울 강남구 학동로101길 7,정좌표,,127.057639,37.520933
restaurants,7748445,4.75,산쪼메,Sanchome,서울 마포구 어울마당로 123,정좌표,,126.923628,37.555658
restaurants,7748447,3,상수동그가게,Sangsudong Geugage,서울 마포구 독막로 67,정좌표,,126.921034,37.547966
restaurants,7748449,4.37037037,산들해,Sandeulhae,서울 송파구 위례성대로 6,정좌표,,127.113154,37.516849
restaurants,7748450,3.8,샘밭막국수,Saemban Makguksu,서울 서초구 서초대로58길 34,정좌표,,127.017921,37.493227
restaurants,7748452,3.090909091,삿뽀로우동,Sapporo Udong,서울 종로구 세종대로23길 11,정좌표,,126.975767,37.57152
restaurants,7748454,4,석산정,Seoksanjeong,서울 중구 을지로 149-5,정좌표,,126.994814,37.566873
restaurants,7748458,4.333333333,설매네,Seolmaene,서울 강남구 압구정로30길 23,정좌표,,127.029497,37.525895
restaurants,7748461,4.8,성산왕갈비,Seongsan Wanggalbi,서울 마포구 월드컵북로 233,정좌표,,126.903095,37.569732
restaurants,7748462,2,1927상하이,Shanhai Bistro 1927,서울 서초구 강남대로 449,정좌표,,127.025062,37.502422
restaurants,7748463,1,선천,Seoncheon,서울 종로구 인사동14길 5,정좌표,,126.984393,37.574884
restaurants,7748466,4,시리얼고메,Serial Gourmet,서울 강남구 도산대로15길 9,정좌표,,127.023773,37.518892
restaurants,7748468,4.2,심양,Simnyagn,서울 강남구 도산대로 408,정좌표,,127.040236,37.523027
restaurants,7748473,4,신정 강남점,Sinjeong Gangnam,서울 강남구 테헤란로8길 29,정좌표,,127.032403,37.497103
restaurants,7748475,4,스노브,Snob,서울 마포구 와우산로 59-1,정좌표,,126.922897,37.549849
restaurants,7748482,4,시월의미,Siworui Mi,서울 서대문구 이화여대1안길 22,정좌표,,126.943892,37.557715
restaurants,7748483,2,송화원,Songhwawon,서울 용산구 이태원로49길 14-2,정좌표,,126.999715,37.537243
restaurants,7748486,5,손가네,Songane,서울 성북구 성북로15길 8,정좌표,,127.00035,37.593077
restaurants,7748487,5,손국시,Songuksi,서울 강남구 언주로150길 9,정좌표,,127.035146,37.521157
restaurants,7748490,4.333333333,수불 서래마을점,Soobul Seoraemaeul,서울 서초구 서래로 4,정좌표,,126.998195,37.495268
restaurants,7748491,4.571428571,슈아브,Suave,서울 마포구 와우산로25길 19,정좌표,,126.925856,37.55421
restaurants,7748496,4,스시사찌,Sushi Sachi,서울 용산구 한남대로21길 20,정좌표,,127.006141,37.533936
restaurants,7748497,5,스퀘어가든,Square Garden,서울 서초구 서래로5길 26,정좌표,,126.996869,37.497978
restaurants,7748501,4,설담재설렁탕,Suldamje Seolleongtang,서울 도봉구 해등로 139,정좌표,,127.040251,37.655849
restaurants,7748502,4,스시효 서초점,Sushi Hyo Seocho,서울 서초구 서초대로74길 23,정좌표,,127.027095,37.495618
restaurants,7748503,4.6,스시시로,Sushi Siro,서울 마포구 와우산로15길 40,정좌표,,126.921166,37.549013
restaurants,7748504,4.333333333,스시타츠,Sushi Tatsu,서울 강남구 도산대로28길 18,정좌표,,127.028206,37.518072
restaurants,7748505,3,쇼우,Syo-U,서울 강남구 강남대로156길 45,정좌표,,127.022524,37.519224
restaurants,7748507,5,더바도포,The Bar Dopo,서울 서초구 반포대로5길 4,정좌표,,127.01143,37.482089
restaurants,7748510,4.333333333,따빠스구르메,Tapas Gourmet,서울 종로구 자하문로9길 7,정좌표,,126.97087,37.579398
restaurants,7748515,4.6,더라운지,The Lounge,서울 강남구 테헤란로 606,정좌표,,127.064162,37.508595
restaurants,7748517,4.428571429,더루시파이키친,The Lucy Pie Kitchen,서울 용산구 이촌로 182,정좌표,,126.967371,37.521232
restaurants,7748518,4,투고카페,To Go Cafe,서울 종로구 북촌로5길 15,정좌표,,126.984027,37.579305
restaurants,7748519,4.625,뜨리앙,Trian,서울 강남구 도산대로67길 30,정좌표,,127.044576,37.525973
restaurants,7748520,4,딸기골분식,Ttalgigol Bunsik,서울 서대문구 연대동문길 29,정좌표,,126.943838,37.563923
restaurants,7748523,4,쯔루하시후게츠,Tsuruhashi Fugetsu,서울 마포구 어울마당로 44-1,정좌표,,126.920907,37.548965
restaurants,7748525,4,뚜르뒤뱅,Tour du Vin,서울 서초구 사평대로22길 55,정좌표,,126.997797,37.497094
restaurants,7748526,5,트라토리아모로,Trattoria Moro,서울 강남구 봉은사로68길 21,정좌표,,127.050822,37.510751
restaurants,7748532,4.5,언노운다이너,Unknown Diner,서울 강남구 논현로28길 42,정좌표,,127.045482,37.48419
restaurants,7748533,4,트윈크릭스,Twin Creeks,서울 강남구 압구정로46길 51,정좌표,,127.036044,37.525228
restaurants,7748534,5,우미각,Umigak,서울 강남구 남부순환로 2743,정좌표,,127.045693,37.487165
restaurants,7748535,2.5,우면산꽁보리밥집,Umyeonsan Kkongboribapjip,서울 서초구 반포대로 30,정좌표,,127.01224,37.483223
restaurants,7748542,4,빈하롱,Vinh Halong,서울 종로구 율곡로4길 66,정좌표,,126.980741,37.572852
restaurants,7748543,3.5,우리밀국시,Urimil Guksi,서울 성북구 혜화로 84-2,정좌표,,126.998441,37.592709
restaurants,7748545,4,비아디나폴리,Via Di Napoli,서울 강남구 테헤란로87길 33,정좌표,,127.057926,37.509834
restaurants,7748549,4,양재골참숯갈비,Yangjaegol Chamsut Galbi,서울 서초구 강남대로 241,정좌표,,127.03309,37.484981
restaurants,7748552,3.666666667,양마니 서초점,Yangmani Seocho,서울 서초구 남부순환로 2385,정좌표,,127.011331,37.480142
restaurants,7748554,4.142857143,월화당,Wolhwadang,서울 강남구 역삼로 177,정좌표,,127.038469,37.495837
restaurants,7748558,3,연두,Yeondu,서울 종로구 북촌로5길 39,정좌표,,126.982691,37.579356
restaurants,7748559,4,여자만,Yeojaman,서울 종로구 인사동6길 2,정좌표,,126.986216,37.573196
restaurants,7748561,3,영덕회식당,Yeongdeokhoe Sikdang,서울 중구 창경궁로1길 6,정좌표,,126.99798,37.562935
restaurants,7748566,4,여수오동도,Yeosu Odongdo,서울 강남구 삼성로71길 7,정좌표,,127.058305,37.502133
restaurants,7748569,4,여의도양지탕,Yeouido Yangjitang,서울 영등포구 국회대로70길 7,정좌표,,126.919901,37.529998
restaurants,7752027,3.777777778,부산아지매국밥 선릉역점,Busanajimae Gukbap Selleung Station,서울 강남구 선릉로 524,정좌표,,127.04842,37.506631
restaurants,7776796,3.95,삼청칼국수,Samcheong Kalguksu,서울 종로구 삼청로 104-1,정좌표,,126.982302,37.584651
restaurants,7776819,4.5,셰프스 노트,Chef's Note,서울 강남구 테헤란로87길 46,정좌표,,127.05798,37.510934
restaurants,7808195,4,드 미엘,De Miel,서울 종로구 삼청로9길 5,정좌표,,126.981382,37.58649
restaurants,7808215,4.076923077,인디언 커리 하우스 빈 103,Indian Curry House Vin 103,서울 강남구 강남대로102길 16,정좌표,,127.027169,37.502106
restaurants,7808249,4,마포만두,Mapo Mandu,서울 중구 퇴계로27길 40,정좌표,,126.991392,37.56296
restaurants,7808258,4.833333333,샤뽀 블랑,Chapeau Blanc,서울 성북구 성북로 60,정좌표,,127.00231,37.592958
restaurants,7808514,4.25,베르디,Verdi,서울 중구 퇴계로 145,정좌표,,126.987972,37.561399
restaurants,7808549,4.136363636,로즈앤크라운 에일 하우스,The Rose & Crown Ale House,서울 용산구 이태원로19길 6,정좌표,,126.991965,37.534681
restaurants,7808760,3.5,우리집만두,Urijip Mandu,서울 강남구 선릉로 424,정좌표,,127.050062,37.502914
restaurants,7812780,3,엘리제,Elysee,서울 중구 퇴계로 145,정좌표,,126.987972,37.561399
restaurants,7834890,4,화정곰탕,Hwajeong Gomtang,서울 강남구 선릉로87길 10,정좌표,,127.048655,37.503263
restaurants,7834927,3.722222222,그릴파이브타코 청담점,Grill 5 Taco Cheongdam,서울 강남구 선릉로152길 15,정좌표,,127.040705,37.524383
restaurants,7834931,3.8,돈페 서울 구로점,Donfe Seoul Guro,서울 구로구 디지털로 300,정좌표,,126.896523,37.484929
restaurants,7887015,4,부에노스아이레스,Buenos Aires,서울 서초구 강남대로107길 21,정좌표,,127.017677,37.517886
restaurants,7887019,3,범스,Bums,서울 강남구 도산대로55길 16,정좌표,,127.040534,37.524472
restaurants,7887233,3.551724138,창고43,Changgo 43,서울 영등포구 국제금융로6길 33,정좌표,,126.926924,37.520773
restaurants,7887245,3.076923077,다이닝텐트,Dining Tent,서울 강남구 압구정로4길 13-13,정좌표,,127.021137,37.522357
restaurants,7887321,5,두레미담 여의도점,Duraemidam Yeouido,서울 영등포구 국제금융로8길 2,정좌표,,126.930051,37.522018
restaurants,7887337,4,가람,Garam,서울 강남구 언주로135길 13,정좌표,,127.034094,37.516796
restaurants,7887357,4,홍복,Hongbok,서울 마포구 성미산로 189,정좌표,,126.926363,37.563062
restaurants,7887367,4,이사벨더부처,Isabelle the Butcher,서울 강남구 언주로152길 14,정좌표,,127.034845,37.522632
restaurants,7887373,4.666666667,잔치집,Janchijip,서울 종로구 인사동12길 12-3,정좌표,,126.985236,37.574495
restaurants,7891480,4.333333333,주,Ju,서울 서초구 동광로19길 16,정좌표,,126.989333,37.49322
restaurants,7891481,5,까치네,Kkachine,서울 용산구 한강대로84길 11-16,정좌표,,126.973186,37.544341
restaurants,7891482,4.5,강릉집 센트럴시티점,Gangneungjip Central City,서울 서초구 사평대로 205,정좌표,,127.007056,37.504174
